rodada,atleta_id,clube_id,pontuacao,pontuacao_media,preco,preco_variacao,posicao,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,participou,ano
3,80403,285,0.0,0.0,3.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,83522,315,0.0,0.0,3.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,37798,266,7.8,9.57,19.17,1.41,ata,1,13,0,1,10,0,2,1,0,3,4,0,0,0,0,0,0,0,True,2014
3,84896,277,0.0,0.0,1.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,86842,276,0.0,0.0,1.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,68773,265,0.0,0.0,4.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,50361,315,3.1,1.37,5.77,0.87,zag,3,5,0,0,0,0,0,0,0,3,4,0,2,0,1,0,0,0,True,2014
3,80188,287,0.0,0.0,5.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,79401,294,0.0,0.0,2.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,60858,294,6.5,6.9,9.94,2.14,lat,2,3,0,0,1,2,0,0,0,4,1,0,0,0,1,0,0,0,True,2014
3,78968,315,1.5,1.45,3.83,0.12,ata,7,3,0,0,0,2,0,4,0,2,5,0,0,0,0,0,0,0,True,2014
3,38219,285,1.6,2.35,13.06,-2.16,mei,3,4,0,1,1,1,0,0,0,1,5,0,0,0,0,0,0,0,True,2014
3,72745,287,0.0,0.0,6.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,86859,287,1.8,5.27,11.39,-0.87,mei,3,11,0,0,1,2,1,1,0,6,5,0,0,0,0,0,0,0,True,2014
3,38109,263,-2.0,1.0,14.03,-2.31,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,True,2014
3,68974,316,0.0,0.0,5.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,80189,265,0.0,0.0,4.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,50353,265,5.4,7.1,12.94,0.46,zag,3,8,1,0,0,0,0,1,0,6,1,0,1,0,2,0,0,0,True,2014
3,72504,316,0.0,0.0,3.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,37795,263,1.5,1.0,8.42,-0.51,mei,3,7,0,0,2,1,0,0,0,2,5,0,0,0,0,0,0,0,True,2014
3,70317,282,0.0,0.0,2.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,78445,292,1.7,1.07,3.75,0.2,lat,3,16,0,0,1,1,0,0,0,4,4,0,0,0,0,0,0,0,True,2014
3,81914,316,-0.3,-0.3,1.45,-0.55,mei,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2014
3,60819,283,0.0,8.8,18.6,0.0,zag,1,7,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,False,2014
3,68968,287,0.0,0.0,4.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,78458,285,0.0,0.0,4.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,81950,316,0.0,0.0,1.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,80570,284,5.3,5.3,7.37,0.37,lat,1,3,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,True,2014
3,82641,266,0.0,0.0,4.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,70759,294,0.0,0.0,4.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,38133,264,0.0,0.0,2.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,41519,275,6.9,1.8,11.2,1.53,zag,3,12,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,True,2014
3,81845,283,2.2,1.2,2.72,0.3,mei,2,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,True,2014
3,87401,283,0.0,0.0,1.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,61149,206,1.1,1.1,4.29,-0.71,ata,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,True,2014
3,80572,294,0.0,0.0,1.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,68987,206,0.4,0.43,4.66,-0.4,mei,5,6,0,0,1,1,0,0,0,2,5,0,1,0,0,0,0,0,True,2014
3,78478,264,0.0,1.2,3.18,0.0,mei,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,2014
3,68744,263,-2.4,4.7,9.18,-2.37,ata,7,15,1,0,0,2,1,2,0,0,6,0,0,0,0,0,0,0,True,2014
3,60752,266,1.76,4.36,11.84,-0.48,tec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2014
3,38140,275,1.0,6.2,18.89,-1.64,gol,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,3,True,2014
3,69153,276,0.0,0.0,3.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,68728,276,0.0,10.5,23.74,0.0,lat,4,4,0,0,0,1,1,0,0,5,4,0,0,0,1,0,0,0,False,2014
3,84860,294,0.0,0.0,2.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,84861,282,2.7,4.2,8.55,0.43,lat,10,13,0,0,1,0,0,0,0,5,6,0,0,0,1,0,0,0,True,2014
3,80171,315,0.0,0.0,2.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,83615,275,0.0,0.0,1.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,87227,293,0.0,0.0,1.51,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,38315,264,2.9,0.9,11.82,-0.3,mei,2,16,0,0,1,2,0,0,0,3,2,0,0,0,0,0,0,0,True,2014
3,86837,277,0.0,0.0,2.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,50329,206,0.0,-0.5,6.67,0.0,mei,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,2014
3,50369,262,0.0,0.0,3.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,79066,316,0.0,0.0,2.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,80944,283,2.4,7.6,14.01,0.53,mei,6,11,2,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,True,2014
3,70216,287,0.0,0.0,3.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,73515,262,0.0,0.0,6.82,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,86860,287,0.0,0.0,1.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,38138,282,0.5,2.45,17.68,-1.96,ata,2,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,True,2014
3,88480,284,0.0,0.0,2.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,78500,294,0.0,0.0,4.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,37306,265,3.65,2.77,8.11,0.66,tec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2014
3,68953,277,-1.2,0.6,14.21,-1.93,ata,4,9,0,0,2,5,0,2,0,0,4,0,0,0,0,0,0,0,True,2014
3,37767,206,0.0,0.0,10.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,37688,266,-1.2,0.33,13.45,-2.0,mei,5,8,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,True,2014
3,71724,285,0.0,0.0,2.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,83506,206,0.0,0.4,1.82,0.0,mei,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,40179,284,0.0,0.0,19.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,61985,263,0.0,-1.4,0.89,0.0,mei,3,2,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,False,2014
3,74074,285,0.0,7.3,9.32,0.0,lat,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,False,2014
3,73620,316,0.0,0.0,3.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,85066,287,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,50346,265,0.0,0.0,5.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,83511,292,0.0,-1.1,1.79,0.0,ata,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,2014
3,61211,293,0.0,0.0,3.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,38357,206,0.0,0.0,5.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,61135,292,3.5,4.57,11.6,0.11,ata,10,2,0,0,0,0,1,0,0,4,7,0,1,0,0,0,0,0,True,2014
3,68746,206,0.0,3.3,5.65,0.0,zag,2,6,0,0,1,2,0,1,0,5,2,0,1,0,0,0,0,0,False,2014
3,88367,275,0.0,0.0,1.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,68979,282,0.0,0.0,3.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,88147,290,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,80192,293,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,82474,263,0.0,0.0,4.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,62003,275,-3.0,-3.0,1.24,-1.76,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,True,2014
3,36856,294,2.79,4.22,8.46,0.25,tec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2014
3,85027,282,0.0,0.0,3.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,87226,264,0.0,0.0,1.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,69183,282,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,80400,266,0.0,0.0,3.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,82657,293,1.31,3.14,8.32,-0.27,tec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2014
3,70218,283,0.0,0.0,1.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,38162,266,-1.6,5.5,25.91,-2.94,ata,5,11,2,0,2,4,1,2,0,0,5,0,1,0,0,0,0,0,True,2014
3,72495,290,0.0,4.8,4.51,0.0,lat,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,False,2014
3,60788,283,15.8,8.95,12.12,4.47,ata,4,5,0,0,1,1,2,4,0,1,0,0,0,0,0,0,0,0,True,2014
3,78965,294,0.0,2.4,8.9,0.0,mei,5,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,False,2014
3,72079,206,6.8,1.73,5.49,2.16,lat,3,5,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,True,2014
3,84851,282,0.0,0.0,4.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,73511,294,0.0,0.0,3.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,88132,277,0.0,0.0,1.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,50328,275,0.9,1.03,3.71,-0.34,mei,1,3,0,0,0,1,0,0,0,4,4,0,1,0,0,0,0,0,True,2014
3,40904,294,0.0,1.95,6.94,0.0,ata,8,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,False,2014
3,70874,265,10.4,7.17,16.75,2.71,ata,16,5,0,0,4,1,0,2,0,9,4,0,1,0,0,0,0,0,True,2014
3,72046,287,0.0,0.0,3.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
3,84863,275,0.0,0.0,8.0,0.0,tec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,75295,264,4.9,4.15,11.01,0.43,ata,5,5,2,0,3,1,1,4,0,2,11,0,1,0,0,0,0,0,True,2014
4,42501,284,0.0,0.0,20.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,86860,287,0.0,0.0,1.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,74017,287,-1.1,-1.1,1.97,-1.03,mei,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,2014
4,69183,282,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,74087,290,0.3,0.3,4.06,-0.94,ata,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,2014
4,69304,264,0.0,1.8,12.41,0.0,mei,8,15,0,0,2,4,0,1,0,3,7,0,0,0,0,0,0,0,False,2014
4,79287,315,0.0,0.0,5.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,82628,284,0.0,0.0,2.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,50358,283,7.0,7.57,14.07,0.91,ata,2,3,0,0,2,1,3,1,0,2,4,0,0,1,0,0,0,0,True,2014
4,74060,262,0.3,0.13,4.24,-0.03,mei,6,13,0,0,2,1,0,0,0,1,6,0,0,0,0,0,0,0,True,2014
4,71668,277,0.0,0.0,2.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,49674,285,1.9,2.33,11.26,0.13,lat,5,13,0,0,1,3,0,0,0,3,5,0,0,0,1,0,0,0,True,2014
4,37652,263,0.0,0.0,10.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,41126,315,0.0,0.0,5.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,42540,292,0.0,0.0,4.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,86934,290,0.0,0.0,3.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,79045,266,0.0,0.0,1.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,74103,262,0.0,0.0,2.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,68958,262,3.9,3.85,14.7,0.17,zag,3,14,1,0,1,2,0,1,0,6,4,0,1,0,1,0,0,0,True,2014
4,50382,283,0.0,0.0,3.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,37762,206,1.4,-0.75,7.05,0.32,ata,1,7,0,0,2,1,1,1,0,2,9,0,2,1,0,0,0,0,True,2014
4,71602,262,0.0,1.6,3.25,0.0,lat,3,9,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,False,2014
4,69041,285,0.0,0.0,4.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,50645,206,-1.5,4.88,10.86,-2.05,lat,5,13,1,0,3,1,0,0,0,6,2,0,1,0,1,0,0,0,True,2014
4,42490,294,8.9,4.7,6.14,2.75,mei,7,14,0,1,2,5,0,0,0,4,2,0,0,0,0,0,0,0,True,2014
4,72071,262,0.0,-2.6,1.06,0.0,mei,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,False,2014
4,68951,275,-0.8,-0.03,0.79,-0.6,mei,4,11,0,0,0,1,0,0,0,5,8,0,2,0,0,0,0,0,True,2014
4,71799,206,3.1,2.9,4.44,-0.19,ata,11,9,0,0,4,3,1,5,0,1,5,0,1,0,0,0,0,0,True,2014
4,77994,275,0.0,-2.5,8.43,0.0,mei,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,False,2014
4,82821,287,0.0,0.0,3.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,86760,293,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,50369,262,0.0,0.0,3.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,40025,282,3.63,2.66,8.98,0.48,tec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2014
4,50417,266,0.0,0.85,4.41,0.0,mei,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,2014
4,72159,275,0.0,0.75,1.94,0.0,mei,3,3,0,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,False,2014
4,68929,277,5.2,1.5,12.74,1.04,ata,3,13,1,0,0,6,0,1,0,1,4,0,0,0,0,0,0,0,True,2014
4,77967,277,0.0,2.0,12.12,0.0,lat,1,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,False,2014
4,79265,265,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,86762,293,0.0,0.0,1.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,86761,293,0.0,0.0,1.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,71636,264,1.3,2.37,10.2,-0.03,mei,5,18,0,0,1,3,1,0,0,4,7,0,1,0,0,0,0,0,True,2014
4,88671,292,0.0,0.0,1.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,82703,284,0.0,2.8,3.59,0.0,mei,1,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,False,2014
4,68928,283,0.0,0.0,3.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,74059,266,5.9,5.8,14.98,1.29,zag,1,5,0,0,0,0,0,0,0,6,2,0,0,0,3,0,0,0,True,2014
4,77738,264,-0.1,0.67,10.05,-0.49,ata,4,7,0,0,0,1,0,0,0,3,2,0,1,0,0,0,0,0,True,2014
4,40904,294,0.0,1.95,6.94,0.0,ata,8,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,False,2014
4,40130,315,0.0,0.0,2.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,69022,293,-1.2,5.27,16.52,-1.82,ata,13,14,0,0,3,2,2,5,0,2,5,0,0,0,0,0,0,0,True,2014
4,50366,316,0.0,0.0,4.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,86449,294,0.0,0.0,1.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,69047,316,0.0,0.4,2.08,0.0,mei,4,10,0,0,1,0,0,0,0,6,6,0,3,0,0,0,0,0,False,2014
4,74096,292,0.0,0.0,3.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,71892,285,0.0,0.0,3.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,38908,277,0.0,0.0,5.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,72167,275,0.0,0.0,4.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,82657,293,1.6,2.75,8.39,0.07,tec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2014
4,86764,293,0.0,0.0,1.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,82626,285,0.0,0.0,2.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,50362,263,3.2,-0.27,3.04,0.73,lat,2,15,1,0,0,0,0,0,0,1,8,0,0,1,1,0,0,0,True,2014
4,82463,293,-0.2,0.73,1.91,-0.35,mei,2,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,True,2014
4,50880,294,0.0,0.0,5.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,36612,284,0.5,2.9,17.39,-3.29,mei,5,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,True,2014
4,69180,284,0.0,-2.0,0.76,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,2014
4,80570,284,-0.2,2.55,6.42,-0.95,lat,2,6,0,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0,True,2014
4,42500,264,9.4,6.05,14.45,2.55,lat,6,15,0,0,0,0,1,1,0,6,10,0,1,0,3,0,0,0,True,2014
4,49641,287,0.0,0.0,5.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,86859,287,3.5,4.83,11.95,0.56,mei,6,13,0,0,1,2,1,1,0,9,6,0,1,0,0,0,0,0,True,2014
4,80583,277,0.2,-0.2,1.64,-0.05,mei,4,5,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,True,2014
4,80576,275,-0.4,-0.4,0.79,-0.21,mei,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,True,2014
4,79701,283,0.0,0.8,8.03,0.0,mei,1,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,False,2014
4,73896,277,0.0,3.4,13.55,-0.68,ata,3,8,1,1,2,3,0,0,0,2,3,0,0,0,0,0,0,0,True,2014
4,86765,293,0.0,0.0,1.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,69186,265,1.4,0.95,3.51,0.22,mei,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,2014
4,69018,293,-0.2,1.4,6.41,-0.48,mei,9,11,0,0,0,1,0,0,0,6,9,0,1,0,0,0,0,0,True,2014
4,50361,315,1.6,1.43,5.7,-0.07,zag,5,6,0,0,1,1,0,0,0,4,5,0,3,0,1,0,0,0,True,2014
4,86314,263,0.0,0.0,1.0,0.0,lat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,69292,275,0.0,0.0,5.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,36728,285,0.0,0.0,5.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,86264,293,1.9,3.17,8.87,-0.01,lat,3,17,2,0,0,0,0,0,0,4,7,0,1,0,1,0,0,0,True,2014
4,44857,292,0.0,0.0,1.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,69040,277,0.0,0.0,3.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,40179,284,0.0,0.0,19.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,86927,265,0.0,0.0,2.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,68954,275,0.0,1.13,6.54,0.0,mei,0,7,0,0,1,3,0,0,0,2,2,0,0,0,0,0,0,0,False,2014
4,86935,290,0.0,0.0,2.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,68953,277,0.0,0.6,14.21,0.0,ata,4,9,0,0,2,5,0,2,0,0,4,0,0,0,0,0,0,0,False,2014
4,50413,294,0.0,0.0,3.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,82613,285,0.0,0.0,1.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,86491,294,0.0,0.0,2.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,72079,206,0.2,1.35,4.62,-0.87,lat,4,6,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,True,2014
4,42499,266,3.6,2.42,11.99,0.99,lat,3,15,0,0,0,0,0,0,0,1,8,0,0,0,3,0,0,0,True,2014
4,50666,275,-0.1,-0.05,3.31,-0.52,ata,3,6,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,True,2014
4,80552,316,0.0,1.0,4.54,0.0,lat,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,2014
4,77673,275,0.0,0.0,5.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,72018,316,-1.0,2.77,10.89,-1.32,gol,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,8,True,2014
4,49651,285,2.8,2.8,3.27,0.27,zag,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,True,2014
4,80774,287,0.0,0.0,2.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,79038,263,0.0,0.0,1.0,0.0,ata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,74140,294,0.0,0.0,5.0,0.0,mei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,79535,294,0.0,0.0,3.0,0.0,gol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
4,79334,293,0.0,0.0,1.0,0.0,zag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2014
