team,round,result_match,championship_score,home_team,goals_conceded,goals_scored,ag_scored,ag_conceded,wcg,clube_nome
267.0,2,3,3,1,4.0,0.0,0.0,2.0,0.0,Vasco
277.0,2,3,3,1,3.0,2.0,1.0,1.5,0.0,Santos
276.0,2,3,3,1,1.0,0.0,0.0,0.5,0.0,São Paulo
282.0,2,0,1,1,1.0,1.0,0.5,0.5,0.0,Atlético-MG
293.0,2,0,0,1,6.0,2.0,1.0,3.0,0.0,Atlético-PR
292.0,2,1,1,1,4.0,0.0,0.0,2.0,0.0,Sport
287.0,2,0,1,1,0.0,0.0,0.0,0.0,1.0,Vitória
373.0,2,0,0,1,4.0,1.0,0.5,2.0,0.0,Atlético-GO
315.0,2,3,4,1,1.0,1.0,0.5,0.5,0.0,Chapecoense
266.0,3,0,6,0,6.0,7.0,2.3333333333333335,2.0,0.0,Fluminense
262.0,3,1,5,0,2.0,5.0,1.6666666666666667,0.6666666666666666,1.0,Flamengo
275.0,3,0,3,0,3.0,4.0,1.3333333333333333,1.0,1.0,Palmeiras
264.0,3,3,7,0,1.0,5.0,1.6666666666666667,0.3333333333333333,2.0,Corinthians
283.0,3,3,7,0,1.0,3.0,1.0,0.3333333333333333,2.0,Cruzeiro
294.0,3,3,6,0,2.0,5.0,1.6666666666666667,0.6666666666666666,1.0,Coritiba
284.0,3,0,6,0,4.0,7.0,2.3333333333333335,1.3333333333333333,3.0,Grêmio
265.0,3,0,3,0,5.0,7.0,2.3333333333333335,1.6666666666666667,0.0,Bahia
303.0,3,1,4,0,4.0,4.0,1.3333333333333333,1.3333333333333333,1.0,Ponte Preta
314.0,3,0,1,0,4.0,0.0,0.0,1.3333333333333333,1.0,Avaí
263.0,3,3,6,1,2.0,3.0,1.0,0.6666666666666666,2.0,Botafogo
267.0,3,3,6,1,7.0,5.0,1.6666666666666667,2.3333333333333335,0.0,Vasco
277.0,3,0,3,1,4.0,3.0,1.0,1.3333333333333333,1.0,Santos
276.0,3,3,6,1,1.0,2.0,0.6666666666666666,0.3333333333333333,3.0,São Paulo
282.0,3,1,2,1,5.0,4.0,1.3333333333333333,1.6666666666666667,0.0,Atlético-MG
293.0,3,1,1,1,9.0,3.0,1.0,3.0,0.0,Atlético-PR
292.0,3,3,4,1,8.0,5.0,1.6666666666666667,2.6666666666666665,0.0,Sport
287.0,3,0,1,1,2.0,0.0,0.0,0.6666666666666666,1.0,Vitória
373.0,3,0,0,1,8.0,1.0,0.3333333333333333,2.6666666666666665,0.0,Atlético-GO
315.0,3,3,7,1,1.0,4.0,1.3333333333333333,0.3333333333333333,2.0,Chapecoense
266.0,4,3,9,1,7.0,9.0,2.25,1.75,0.0,Fluminense
262.0,4,1,6,1,2.0,5.0,1.25,0.5,2.0,Flamengo
275.0,4,1,4,1,3.0,4.0,1.0,0.75,2.0,Palmeiras
264.0,4,3,10,1,1.0,7.0,1.75,0.25,3.0,Corinthians
283.0,4,0,7,1,3.0,3.0,0.75,0.75,2.0,Cruzeiro
294.0,4,3,9,1,2.0,6.0,1.5,0.5,2.0,Coritiba
284.0,4,3,9,1,4.0,9.0,2.25,1.0,4.0,Grêmio
265.0,4,3,6,1,5.0,10.0,2.5,1.25,1.0,Bahia
303.0,4,3,7,1,4.0,5.0,1.25,1.0,2.0,Ponte Preta
314.0,4,3,4,1,4.0,1.0,0.25,1.0,2.0,Avaí
263.0,4,1,7,0,2.0,3.0,0.75,0.5,3.0,Botafogo
267.0,4,0,6,0,9.0,5.0,1.25,2.25,0.0,Vasco
277.0,4,0,3,0,6.0,3.0,0.75,1.5,1.0,Santos
276.0,4,0,6,0,2.0,2.0,0.5,0.5,2.0,São Paulo
282.0,4,1,3,0,5.0,4.0,1.0,1.25,1.0,Atlético-MG
293.0,4,0,1,0,10.0,3.0,0.75,2.5,0.0,Atlético-PR
292.0,4,0,4,0,9.0,5.0,1.25,2.25,0.0,Sport
287.0,4,0,1,0,4.0,1.0,0.25,1.0,1.0,Vitória
373.0,4,0,0,0,11.0,1.0,0.25,2.75,0.0,Atlético-GO
315.0,4,3,10,0,1.0,6.0,1.5,0.25,3.0,Chapecoense
266.0,5,1,10,1,7.0,9.0,1.8,1.4,0.0,Fluminense
262.0,5,0,6,0,4.0,5.0,1.0,0.8,2.0,Flamengo
275.0,5,0,4,0,4.0,4.0,0.8,0.8,2.0,Palmeiras
264.0,5,3,13,0,3.0,12.0,2.4,0.6,3.0,Corinthians
283.0,5,0,7,0,4.0,3.0,0.6,0.8,2.0,Cruzeiro
294.0,5,3,12,1,2.0,7.0,1.4,0.4,3.0,Coritiba
284.0,5,3,12,0,7.0,15.0,3.0,1.4,4.0,Grêmio
265.0,5,3,9,1,5.0,11.0,2.2,1.0,2.0,Bahia
303.0,5,0,7,0,7.0,5.0,1.0,1.4,2.0,Ponte Preta
314.0,5,0,4,0,5.0,1.0,0.2,1.0,2.0,Avaí
263.0,5,0,7,0,3.0,3.0,0.6,0.6,3.0,Botafogo
267.0,5,0,6,1,14.0,7.0,1.4,2.8,0.0,Vasco
277.0,5,3,6,1,6.0,4.0,0.8,1.2,2.0,Santos
276.0,5,3,9,1,2.0,4.0,0.8,0.4,3.0,São Paulo
282.0,5,3,6,1,5.0,5.0,1.0,1.0,2.0,Atlético-MG
293.0,5,1,2,0,10.0,3.0,0.6,2.0,0.0,Atlético-PR
292.0,5,3,7,1,9.0,7.0,1.4,1.8,1.0,Sport
287.0,5,0,1,0,6.0,1.0,0.2,1.2,1.0,Vitória
373.0,5,3,3,1,11.0,4.0,0.8,2.2,1.0,Atlético-GO
315.0,5,0,10,1,7.0,9.0,1.8,1.4,3.0,Chapecoense
266.0,6,0,10,0,10.0,10.0,1.6666666666666667,1.6666666666666667,0.0,Fluminense
262.0,6,1,7,0,5.0,6.0,1.0,0.8333333333333334,2.0,Flamengo
275.0,6,3,7,1,5.0,7.0,1.1666666666666667,0.8333333333333334,2.0,Palmeiras
264.0,6,3,16,1,5.0,15.0,2.5,0.8333333333333334,3.0,Corinthians
283.0,6,3,10,1,4.0,5.0,0.8333333333333334,0.6666666666666666,3.0,Cruzeiro
294.0,6,1,13,0,4.0,9.0,1.5,0.6666666666666666,3.0,Coritiba
284.0,6,3,15,1,7.0,16.0,2.6666666666666665,1.1666666666666667,5.0,Grêmio
265.0,6,0,9,0,6.0,11.0,1.8333333333333333,1.0,2.0,Bahia
303.0,6,3,10,1,9.0,8.0,1.3333333333333333,1.5,2.0,Ponte Preta
314.0,6,1,5,1,6.0,2.0,0.3333333333333333,1.0,2.0,Avaí
263.0,6,1,8,1,5.0,5.0,0.8333333333333334,0.8333333333333334,3.0,Botafogo
267.0,6,3,9,1,15.0,9.0,1.5,2.5,0.0,Vasco
277.0,6,3,9,0,6.0,6.0,1.0,1.0,3.0,Santos
276.0,6,0,9,0,5.0,6.0,1.0,0.8333333333333334,3.0,São Paulo
282.0,6,0,6,0,7.0,5.0,0.8333333333333334,1.1666666666666667,2.0,Atlético-MG
293.0,6,0,2,1,12.0,3.0,0.5,2.0,0.0,Atlético-PR
292.0,6,0,7,0,11.0,8.0,1.3333333333333333,1.8333333333333333,1.0,Sport
287.0,6,3,4,1,6.0,3.0,0.5,1.0,2.0,Vitória
373.0,6,0,3,0,13.0,4.0,0.6666666666666666,2.1666666666666665,1.0,Atlético-GO
315.0,6,0,10,0,10.0,11.0,1.8333333333333333,1.6666666666666667,3.0,Chapecoense
266.0,7,0,10,1,12.0,10.0,1.4285714285714286,1.7142857142857142,0.0,Fluminense
262.0,7,3,10,1,5.0,8.0,1.1428571428571428,0.7142857142857143,3.0,Flamengo
275.0,7,0,7,0,6.0,7.0,1.0,0.8571428571428571,2.0,Palmeiras
264.0,7,3,19,1,5.0,16.0,2.2857142857142856,0.7142857142857143,4.0,Corinthians
283.0,7,0,10,0,5.0,5.0,0.7142857142857143,0.7142857142857143,3.0,Cruzeiro
294.0,7,1,14,1,4.0,9.0,1.2857142857142858,0.5714285714285714,4.0,Coritiba
284.0,7,3,18,0,7.0,18.0,2.5714285714285716,1.0,6.0,Grêmio
265.0,7,1,10,0,6.0,11.0,1.5714285714285714,0.8571428571428571,3.0,Bahia
303.0,7,0,10,0,11.0,8.0,1.1428571428571428,1.5714285714285714,2.0,Ponte Preta
314.0,7,0,5,0,9.0,3.0,0.42857142857142855,1.2857142857142858,2.0,Avaí
263.0,7,1,9,0,7.0,7.0,1.0,1.0,3.0,Botafogo
267.0,7,0,9,0,17.0,10.0,1.4285714285714286,2.4285714285714284,0.0,Vasco
277.0,7,3,12,1,6.0,7.0,1.0,0.8571428571428571,4.0,Santos
276.0,7,1,10,0,5.0,6.0,0.8571428571428571,0.7142857142857143,4.0,São Paulo
282.0,7,0,6,1,8.0,5.0,0.7142857142857143,1.1428571428571428,2.0,Atlético-MG
293.0,7,3,5,0,12.0,4.0,0.5714285714285714,1.7142857142857142,1.0,Atlético-PR
292.0,7,1,8,1,11.0,8.0,1.1428571428571428,1.5714285714285714,2.0,Sport
287.0,7,1,5,1,8.0,5.0,0.7142857142857143,1.1428571428571428,2.0,Vitória
373.0,7,3,6,1,14.0,7.0,1.0,2.0,1.0,Atlético-GO
315.0,7,3,13,1,11.0,13.0,1.8571428571428572,1.5714285714285714,3.0,Chapecoense
266.0,8,1,11,1,14.0,12.0,1.5,1.75,0.0,Fluminense
262.0,8,1,11,0,7.0,10.0,1.25,0.875,3.0,Flamengo
275.0,8,3,10,0,8.0,11.0,1.375,1.0,2.0,Palmeiras
264.0,8,1,20,0,5.0,16.0,2.0,0.625,5.0,Corinthians
283.0,8,1,11,1,8.0,8.0,1.0,1.0,3.0,Cruzeiro
294.0,8,1,15,1,4.0,9.0,1.125,0.5,5.0,Coritiba
284.0,8,1,19,0,10.0,21.0,2.625,1.25,6.0,Grêmio
265.0,8,0,10,1,10.0,13.0,1.625,1.25,3.0,Bahia
303.0,8,1,11,0,11.0,8.0,1.0,1.375,3.0,Ponte Preta
314.0,8,0,5,0,10.0,3.0,0.375,1.25,2.0,Avaí
263.0,8,3,12,0,7.0,9.0,1.125,0.875,4.0,Botafogo
267.0,8,3,12,1,17.0,11.0,1.375,2.125,1.0,Vasco
277.0,8,1,13,1,6.0,7.0,0.875,0.75,5.0,Santos
276.0,8,0,10,1,7.0,7.0,0.875,0.875,4.0,São Paulo
282.0,8,3,9,0,9.0,7.0,0.875,1.125,2.0,Atlético-MG
293.0,8,3,8,0,12.0,5.0,0.625,1.5,2.0,Atlético-PR
292.0,8,0,8,1,14.0,9.0,1.125,1.75,2.0,Sport
287.0,8,3,8,0,9.0,8.0,1.0,1.125,2.0,Vitória
373.0,8,0,6,1,15.0,7.0,0.875,1.875,1.0,Atlético-GO
315.0,8,0,13,1,13.0,13.0,1.625,1.625,3.0,Chapecoense
266.0,9,3,14,0,14.0,14.0,1.5555555555555556,1.5555555555555556,1.0,Fluminense
262.0,9,3,14,1,8.0,15.0,1.6666666666666667,0.8888888888888888,3.0,Flamengo
275.0,9,3,13,1,8.0,12.0,1.3333333333333333,0.8888888888888888,3.0,Palmeiras
264.0,9,3,23,1,5.0,19.0,2.111111111111111,0.5555555555555556,6.0,Corinthians
283.0,9,0,11,0,9.0,8.0,0.8888888888888888,1.0,3.0,Cruzeiro
294.0,9,0,15,0,6.0,9.0,1.0,0.6666666666666666,5.0,Coritiba
284.0,9,3,22,1,10.0,23.0,2.5555555555555554,1.1111111111111112,7.0,Grêmio
265.0,9,0,10,0,13.0,13.0,1.4444444444444444,1.4444444444444444,3.0,Bahia
303.0,9,3,14,1,11.0,9.0,1.0,1.2222222222222223,4.0,Ponte Preta
314.0,9,0,5,1,13.0,3.0,0.3333333333333333,1.4444444444444444,2.0,Avaí
263.0,9,3,15,1,8.0,12.0,1.3333333333333333,0.8888888888888888,4.0,Botafogo
267.0,9,0,12,0,20.0,12.0,1.3333333333333333,2.2222222222222223,1.0,Vasco
277.0,9,3,16,0,6.0,9.0,1.0,0.6666666666666666,6.0,Santos
276.0,9,0,10,0,8.0,7.0,0.7777777777777778,0.8888888888888888,4.0,São Paulo
282.0,9,1,10,1,11.0,9.0,1.0,1.2222222222222223,2.0,Atlético-MG
293.0,9,3,11,1,12.0,5.0,0.5555555555555556,1.3333333333333333,3.0,Atlético-PR
292.0,9,1,9,0,16.0,11.0,1.2222222222222223,1.7777777777777777,2.0,Sport
287.0,9,0,8,1,11.0,8.0,0.8888888888888888,1.2222222222222223,2.0,Vitória
373.0,9,0,6,0,16.0,8.0,0.8888888888888888,1.7777777777777777,1.0,Atlético-GO
315.0,9,0,13,0,18.0,14.0,1.5555555555555556,2.0,3.0,Chapecoense
266.0,10,1,15,0,15.0,15.0,1.5,1.5,1.0,Fluminense
262.0,10,3,17,0,8.0,16.0,1.6,0.8,4.0,Flamengo
275.0,10,3,16,0,9.0,14.0,1.4,0.9,3.0,Palmeiras
264.0,10,3,26,0,5.0,20.0,2.0,0.5,7.0,Corinthians
283.0,10,3,14,1,9.0,10.0,1.0,0.9,4.0,Cruzeiro
294.0,10,0,15,0,8.0,9.0,0.9,0.8,5.0,Coritiba
284.0,10,0,22,1,11.0,23.0,2.3,1.1,7.0,Grêmio
265.0,10,0,10,1,14.0,13.0,1.3,1.4,3.0,Bahia
303.0,10,0,14,1,13.0,10.0,1.0,1.3,4.0,Ponte Preta
314.0,10,3,8,0,13.0,5.0,0.5,1.3,3.0,Avaí
263.0,10,0,15,1,10.0,12.0,1.2,1.0,4.0,Botafogo
267.0,10,3,15,1,20.0,13.0,1.3,2.0,2.0,Vasco
277.0,10,0,16,1,7.0,9.0,0.9,0.7,6.0,Santos
276.0,10,1,11,1,9.0,8.0,0.8,0.9,4.0,São Paulo
282.0,10,3,13,0,11.0,10.0,1.0,1.1,3.0,Atlético-MG
293.0,10,3,14,1,13.0,9.0,0.9,1.3,3.0,Atlético-PR
292.0,10,3,12,0,16.0,11.0,1.1,1.6,3.0,Sport
287.0,10,0,8,0,15.0,9.0,0.9,1.5,2.0,Vitória
373.0,10,0,6,0,17.0,8.0,0.8,1.7,1.0,Atlético-GO
315.0,10,0,13,1,19.0,14.0,1.4,1.9,3.0,Chapecoense
266.0,11,1,16,1,18.0,18.0,1.6363636363636365,1.6363636363636365,1.0,Fluminense
262.0,11,3,20,1,8.0,18.0,1.6363636363636365,0.7272727272727273,5.0,Flamengo
275.0,11,3,19,1,9.0,14.0,1.2727272727272727,0.8181818181818182,4.0,Palmeiras
264.0,11,3,29,1,5.0,21.0,1.9090909090909092,0.45454545454545453,8.0,Corinthians
283.0,11,0,14,0,12.0,11.0,1.0,1.0909090909090908,4.0,Cruzeiro
294.0,11,1,16,1,10.0,11.0,1.0,0.9090909090909091,5.0,Coritiba
284.0,11,0,22,0,12.0,23.0,2.090909090909091,1.0909090909090908,7.0,Grêmio
265.0,11,1,11,0,14.0,12.0,1.0909090909090908,1.2727272727272727,4.0,Bahia
303.0,11,1,15,0,13.0,10.0,0.9090909090909091,1.1818181818181819,5.0,Ponte Preta
314.0,11,1,9,1,13.0,5.0,0.45454545454545453,1.1818181818181819,4.0,Avaí
263.0,11,0,15,0,11.0,12.0,1.0909090909090908,1.0,4.0,Botafogo
267.0,11,1,16,0,22.0,15.0,1.3636363636363635,2.0,2.0,Vasco
277.0,11,1,17,0,8.0,10.0,0.9090909090909091,0.7272727272727273,6.0,Santos
276.0,11,0,11,0,11.0,8.0,0.7272727272727273,1.0,4.0,São Paulo
282.0,11,3,16,1,12.0,13.0,1.1818181818181819,1.0909090909090908,3.0,Atlético-MG
293.0,11,0,14,0,14.0,10.0,0.9090909090909091,1.2727272727272727,3.0,Atlético-PR
292.0,11,3,15,1,16.0,12.0,1.0909090909090908,1.4545454545454546,4.0,Sport
287.0,11,1,9,1,15.0,9.0,0.8181818181818182,1.3636363636363635,3.0,Vitória
373.0,11,1,7,1,18.0,8.0,0.7272727272727273,1.6363636363636365,1.0,Atlético-GO
315.0,11,1,14,0,22.0,17.0,1.5454545454545454,2.0,3.0,Chapecoense
266.0,12,1,17,0,19.0,19.0,1.5833333333333333,1.5833333333333333,1.0,Fluminense
262.0,12,3,23,0,8.0,19.0,1.5833333333333333,0.6666666666666666,6.0,Flamengo
275.0,12,0,19,0,12.0,15.0,1.25,1.0,4.0,Palmeiras
264.0,12,3,32,1,5.0,23.0,1.9166666666666667,0.4166666666666667,9.0,Corinthians
283.0,12,3,17,1,13.0,14.0,1.1666666666666667,1.0833333333333333,4.0,Cruzeiro
294.0,12,0,16,1,13.0,11.0,0.9166666666666666,1.0833333333333333,5.0,Coritiba
284.0,12,0,22,1,14.0,23.0,1.9166666666666667,1.1666666666666667,7.0,Grêmio
265.0,12,1,12,1,15.0,13.0,1.0833333333333333,1.25,4.0,Bahia
303.0,12,0,15,0,15.0,10.0,0.8333333333333334,1.25,5.0,Ponte Preta
314.0,12,3,12,0,13.0,7.0,0.5833333333333334,1.0833333333333333,5.0,Avaí
263.0,12,1,16,1,12.0,13.0,1.0833333333333333,1.0,4.0,Botafogo
267.0,12,0,16,1,23.0,15.0,1.25,1.9166666666666667,2.0,Vasco
277.0,12,3,20,1,10.0,13.0,1.0833333333333333,0.8333333333333334,6.0,Santos
276.0,12,0,11,0,14.0,10.0,0.8333333333333334,1.1666666666666667,4.0,São Paulo
282.0,12,1,17,0,13.0,14.0,1.1666666666666667,1.0833333333333333,3.0,Atlético-MG
293.0,12,1,15,0,15.0,11.0,0.9166666666666666,1.25,3.0,Atlético-PR
292.0,12,3,18,0,16.0,14.0,1.1666666666666667,1.3333333333333333,5.0,Sport
287.0,12,3,12,0,16.0,11.0,0.9166666666666666,1.3333333333333333,3.0,Vitória
373.0,12,0,7,1,20.0,9.0,0.75,1.6666666666666667,1.0,Atlético-GO
315.0,12,1,15,1,23.0,18.0,1.5,1.9166666666666667,3.0,Chapecoense
266.0,13,0,17,1,20.0,19.0,1.4615384615384615,1.5384615384615385,1.0,Fluminense
262.0,13,0,23,1,9.0,19.0,1.4615384615384615,0.6923076923076923,6.0,Flamengo
275.0,13,0,19,1,14.0,15.0,1.1538461538461537,1.0769230769230769,4.0,Palmeiras
264.0,13,3,35,0,5.0,25.0,1.9230769230769231,0.38461538461538464,10.0,Corinthians
283.0,13,3,20,0,13.0,16.0,1.2307692307692308,1.0,5.0,Cruzeiro
294.0,13,3,19,0,14.0,15.0,1.1538461538461537,1.0769230769230769,5.0,Coritiba
284.0,13,3,25,0,14.0,24.0,1.8461538461538463,1.0769230769230769,8.0,Grêmio
265.0,13,3,15,0,15.0,16.0,1.2307692307692308,1.1538461538461537,5.0,Bahia
303.0,13,0,15,1,18.0,10.0,0.7692307692307693,1.3846153846153846,5.0,Ponte Preta
314.0,13,0,12,1,17.0,8.0,0.6153846153846154,1.3076923076923077,5.0,Avaí
263.0,13,3,19,0,12.0,14.0,1.0769230769230769,0.9230769230769231,5.0,Botafogo
267.0,13,3,19,0,24.0,18.0,1.3846153846153846,1.8461538461538463,2.0,Vasco
277.0,13,3,23,0,10.0,14.0,1.0769230769230769,0.7692307692307693,7.0,Santos
276.0,13,1,12,1,16.0,12.0,0.9230769230769231,1.2307692307692308,4.0,São Paulo
282.0,13,0,17,1,14.0,14.0,1.0769230769230769,1.0769230769230769,3.0,Atlético-MG
293.0,13,0,15,1,17.0,10.0,0.7692307692307693,1.3076923076923077,3.0,Atlético-PR
292.0,13,3,21,1,16.0,17.0,1.3076923076923077,1.2307692307692308,7.0,Sport
287.0,13,0,12,1,20.0,12.0,0.9230769230769231,1.5384615384615385,3.0,Vitória
373.0,13,1,8,0,22.0,11.0,0.8461538461538461,1.6923076923076923,1.0,Atlético-GO
315.0,13,0,15,0,26.0,16.0,1.2307692307692308,2.0,3.0,Chapecoense
266.0,14,3,20,0,21.0,21.0,1.5,1.5,1.0,Fluminense
262.0,14,1,24,0,10.0,20.0,1.4285714285714286,0.7142857142857143,6.0,Flamengo
275.0,14,3,22,1,16.0,19.0,1.3571428571428572,1.1428571428571428,4.0,Palmeiras
264.0,14,1,36,1,7.0,27.0,1.9285714285714286,0.5,10.0,Corinthians
283.0,14,1,21,1,14.0,17.0,1.2142857142857142,1.0,5.0,Cruzeiro
294.0,14,0,19,1,16.0,16.0,1.1428571428571428,1.1428571428571428,5.0,Coritiba
284.0,14,3,28,1,15.0,27.0,1.9285714285714286,1.0714285714285714,8.0,Grêmio
265.0,14,1,16,1,16.0,17.0,1.2142857142857142,1.1428571428571428,5.0,Bahia
303.0,14,0,15,0,21.0,10.0,0.7142857142857143,1.5,5.0,Ponte Preta
314.0,14,1,13,0,18.0,9.0,0.6428571428571429,1.2857142857142858,5.0,Avaí
263.0,14,3,22,1,13.0,16.0,1.1428571428571428,0.9285714285714286,5.0,Botafogo
267.0,14,1,20,1,24.0,17.0,1.2142857142857142,1.7142857142857142,3.0,Vasco
277.0,14,1,24,0,10.0,13.0,0.9285714285714286,0.7142857142857143,8.0,Santos
276.0,14,0,12,0,18.0,12.0,0.8571428571428571,1.2857142857142858,4.0,São Paulo
282.0,14,3,20,0,15.0,16.0,1.1428571428571428,1.0714285714285714,3.0,Atlético-MG
293.0,14,1,16,0,19.0,12.0,0.8571428571428571,1.3571428571428572,3.0,Atlético-PR
292.0,14,0,21,0,18.0,18.0,1.2857142857142858,1.2857142857142858,7.0,Sport
287.0,14,0,12,0,24.0,13.0,0.9285714285714286,1.7142857142857142,3.0,Vitória
373.0,14,0,8,1,24.0,7.0,0.5,1.7142857142857142,1.0,Atlético-GO
315.0,14,3,18,1,26.0,18.0,1.2857142857142858,1.8571428571428572,4.0,Chapecoense
266.0,15,1,21,1,22.0,22.0,1.4666666666666666,1.4666666666666666,1.0,Fluminense
262.0,15,1,25,1,12.0,19.0,1.2666666666666666,0.8,6.0,Flamengo
275.0,15,1,23,0,18.0,21.0,1.4,1.2,4.0,Palmeiras
264.0,15,1,37,0,7.0,27.0,1.8,0.4666666666666667,11.0,Corinthians
283.0,15,1,22,0,15.0,15.0,1.0,1.0,5.0,Cruzeiro
294.0,15,0,19,0,20.0,16.0,1.0666666666666667,1.3333333333333333,5.0,Coritiba
284.0,15,3,31,0,16.0,30.0,2.0,1.0666666666666667,8.0,Grêmio
265.0,15,3,19,0,16.0,19.0,1.2666666666666666,1.0666666666666667,6.0,Bahia
303.0,15,3,18,1,21.0,14.0,0.9333333333333333,1.4,6.0,Ponte Preta
314.0,15,1,14,1,18.0,9.0,0.6,1.2,6.0,Avaí
263.0,15,1,23,0,13.0,16.0,1.0666666666666667,0.8666666666666667,6.0,Botafogo
267.0,15,0,20,0,25.0,17.0,1.1333333333333333,1.6666666666666667,3.0,Vasco
277.0,15,3,27,1,10.0,14.0,0.9333333333333333,0.6666666666666666,9.0,Santos
276.0,15,3,15,1,18.0,13.0,0.8666666666666667,1.2,5.0,São Paulo
282.0,15,0,20,1,17.0,16.0,1.0666666666666667,1.1333333333333333,3.0,Atlético-MG
293.0,15,1,17,1,19.0,12.0,0.8,1.2666666666666666,4.0,Atlético-PR
292.0,15,3,24,1,18.0,22.0,1.4666666666666666,1.2,8.0,Sport
287.0,15,0,12,1,27.0,14.0,0.9333333333333333,1.8,3.0,Vitória
373.0,15,0,8,0,28.0,7.0,0.4666666666666667,1.8666666666666667,1.0,Atlético-GO
315.0,15,0,18,0,27.0,18.0,1.2,1.8,4.0,Chapecoense
266.0,16,0,21,1,23.0,22.0,1.375,1.4375,1.0,Fluminense
262.0,16,3,28,1,13.0,21.0,1.3125,0.8125,6.0,Flamengo
275.0,16,3,26,0,18.0,23.0,1.4375,1.125,5.0,Palmeiras
264.0,16,3,40,0,7.0,28.0,1.75,0.4375,12.0,Corinthians
283.0,16,0,22,0,16.0,15.0,0.9375,1.0,5.0,Cruzeiro
294.0,16,0,19,0,22.0,17.0,1.0625,1.375,5.0,Coritiba
284.0,16,1,32,0,17.0,31.0,1.9375,1.0625,8.0,Grêmio
265.0,16,0,19,0,19.0,19.0,1.1875,1.1875,6.0,Bahia
303.0,16,3,21,0,21.0,16.0,1.0,1.3125,7.0,Ponte Preta
314.0,16,3,17,1,18.0,10.0,0.625,1.125,7.0,Avaí
263.0,16,1,24,0,14.0,17.0,1.0625,0.875,6.0,Botafogo
267.0,16,3,23,0,26.0,19.0,1.1875,1.625,3.0,Vasco
277.0,16,3,30,1,10.0,17.0,1.0625,0.625,10.0,Santos
276.0,16,1,16,1,19.0,14.0,0.875,1.1875,5.0,São Paulo
282.0,16,0,20,1,19.0,17.0,1.0625,1.1875,3.0,Atlético-MG
293.0,16,0,17,1,21.0,12.0,0.75,1.3125,4.0,Atlético-PR
292.0,16,0,24,1,20.0,22.0,1.375,1.25,8.0,Sport
287.0,16,0,12,1,29.0,15.0,0.9375,1.8125,3.0,Vitória
373.0,16,1,9,1,29.0,8.0,0.5,1.8125,1.0,Atlético-GO
315.0,16,3,21,0,28.0,20.0,1.25,1.75,4.0,Chapecoense
266.0,17,1,22,0,23.0,17.0,1.0,1.3529411764705883,1.0,Fluminense
262.0,17,1,29,0,14.0,22.0,1.2941176470588236,0.8235294117647058,6.0,Flamengo
275.0,17,3,29,1,18.0,25.0,1.4705882352941178,1.0588235294117647,6.0,Palmeiras
264.0,17,1,41,1,8.0,29.0,1.7058823529411764,0.47058823529411764,12.0,Corinthians
