team,round,result_match,championship_score,home_team,goals_conceded,goals_scored,ag_scored,ag_conceded,wcg,clube_nome
282.0,7,0,7,1,13,12,1.7142857142857142,1.8571428571428572,1,Atlético-MG
294.0,7,3,7,1,13,9,1.2857142857142858,1.8571428571428572,1,Coritiba
263.0,7,1,5,1,9,4,0.5714285714285714,1.2857142857142858,0,Botafogo
344.0,7,0,8,1,9,11,1.5714285714285714,1.2857142857142858,0,Santa Cruz
264.0,7,0,13,0,5,9,1.2857142857142858,0.7142857142857143,4,Corinthians
316.0,7,3,9,1,7,7,1.0,1.0,3,Figueirense
327.0,7,0,5,0,11,5,0.7142857142857143,1.5714285714285714,1,América-MG
285.0,7,3,16,1,3,7,1.0,0.42857142857142855,3,Internacional
287.0,7,1,9,0,10,8,1.1428571428571428,1.4285714285714286,1,Vitória
266.0,7,1,10,1,6,4,0.5714285714285714,0.8571428571428571,3,Fluminense
283.0,7,3,8,0,11,8,1.1428571428571428,1.5714285714285714,1,Cruzeiro
277.0,7,3,10,0,6,8,1.1428571428571428,0.8571428571428571,2,Santos
293.0,7,3,10,0,10,7,1.0,1.4285714285714286,1,Atlético-PR
315.0,7,0,10,0,9,11,1.5714285714285714,1.2857142857142858,2,Chapecoense
276.0,7,0,10,1,6,5,0.7142857142857143,0.8571428571428571,3,São Paulo
284.0,7,1,14,0,5,12,1.7142857142857142,0.7142857142857143,5,Grêmio
303.0,7,3,10,1,9,7,1.0,1.2857142857142858,1,Ponte Preta
292.0,7,0,5,0,12,9,1.2857142857142858,1.7142857142857142,1,Sport
275.0,8,1,16,0,9,16,2.0,1.125,3,Palmeiras
262.0,8,3,13,0,7,7,0.875,0.875,3,Flamengo
282.0,8,0,7,0,15,12,1.5,1.875,1,Atlético-MG
294.0,8,1,8,1,15,11,1.375,1.875,1,Coritiba
263.0,8,3,8,1,10,7,0.875,1.25,0,Botafogo
344.0,8,3,11,1,9,12,1.5,1.125,1,Santa Cruz
264.0,8,0,13,0,6,9,1.125,0.75,4,Corinthians
316.0,8,0,9,0,8,7,0.875,1.0,3,Figueirense
327.0,8,0,5,0,14,6,0.75,1.75,1,América-MG
285.0,8,3,19,1,3,9,1.125,0.375,4,Internacional
287.0,8,0,9,0,12,8,1.0,1.5,1,Vitória
266.0,8,3,13,1,6,5,0.625,0.75,4,Fluminense
283.0,8,0,8,1,12,8,1.0,1.5,1,Cruzeiro
277.0,8,3,13,1,6,10,1.25,0.75,3,Santos
293.0,8,0,10,0,13,9,1.125,1.625,1,Atlético-PR
315.0,8,1,11,1,12,14,1.75,1.5,2,Chapecoense
276.0,8,3,13,1,6,7,0.875,0.75,4,São Paulo
284.0,8,1,15,0,8,15,1.875,1.0,5,Grêmio
303.0,8,3,13,1,11,10,1.25,1.375,1,Ponte Preta
292.0,8,0,5,0,14,9,1.125,1.75,1,Sport
275.0,9,3,19,1,10,19,2.111111111111111,1.1111111111111112,3,Palmeiras
262.0,9,1,14,1,9,8,0.8888888888888888,1.0,3,Flamengo
282.0,9,3,10,1,15,15,1.6666666666666667,1.6666666666666667,2,Atlético-MG
294.0,9,0,8,0,17,12,1.3333333333333333,1.8888888888888888,1,Coritiba
263.0,9,0,8,0,13,8,0.8888888888888888,1.4444444444444444,0,Botafogo
344.0,9,0,11,0,12,13,1.4444444444444444,1.3333333333333333,1,Santa Cruz
264.0,9,3,16,1,7,12,1.3333333333333333,0.7777777777777778,4,Corinthians
316.0,9,3,12,1,10,10,1.1111111111111112,1.1111111111111112,3,Figueirense
327.0,9,3,8,1,15,8,0.8888888888888888,1.6666666666666667,1,América-MG
285.0,9,0,19,0,6,11,1.2222222222222223,0.6666666666666666,4,Internacional
287.0,9,0,9,1,14,9,1.0,1.5555555555555556,1,Vitória
266.0,9,0,13,0,8,6,0.6666666666666666,0.8888888888888888,4,Fluminense
283.0,9,0,8,0,14,8,0.8888888888888888,1.5555555555555556,1,Cruzeiro
277.0,9,0,13,0,7,10,1.1111111111111112,0.7777777777777778,3,Santos
293.0,9,3,13,1,13,10,1.1111111111111112,1.4444444444444444,2,Atlético-PR
315.0,9,3,14,0,13,16,1.7777777777777777,1.4444444444444444,2,Chapecoense
276.0,9,1,14,0,8,9,1.0,0.8888888888888888,4,São Paulo
284.0,9,3,18,1,8,17,1.8888888888888888,0.8888888888888888,6,Grêmio
303.0,9,0,13,0,14,10,1.1111111111111112,1.5555555555555556,1,Ponte Preta
292.0,9,3,8,1,15,11,1.2222222222222223,1.6666666666666667,1,Sport
275.0,10,3,22,1,10,21,2.1,1.0,4,Palmeiras
262.0,10,3,17,0,9,9,0.9,0.9,4,Flamengo
282.0,10,3,13,1,16,17,1.7,1.6,2,Atlético-MG
294.0,10,1,9,1,18,13,1.3,1.8,1,Coritiba
263.0,10,1,9,1,13,8,0.8,1.3,1,Botafogo
344.0,10,0,11,1,13,13,1.3,1.3,1,Santa Cruz
264.0,10,0,16,0,9,13,1.3,0.9,4,Corinthians
316.0,10,1,13,0,10,10,1.0,1.0,4,Figueirense
327.0,10,0,8,0,17,8,0.8,1.7,1,América-MG
285.0,10,1,20,0,7,12,1.2,0.7,4,Internacional
287.0,10,3,12,0,15,11,1.1,1.5,1,Vitória
266.0,10,0,13,1,12,8,0.8,1.2,4,Fluminense
283.0,10,3,11,0,14,12,1.2,1.4,2,Cruzeiro
277.0,10,3,16,0,9,14,1.4,0.9,3,Santos
293.0,10,1,14,0,13,10,1.0,1.3,3,Atlético-PR
315.0,10,1,15,1,13,16,1.6,1.3,3,Chapecoense
276.0,10,1,15,1,8,9,0.9,0.8,5,São Paulo
284.0,10,0,18,1,10,17,1.7,1.0,6,Grêmio
303.0,10,0,13,1,18,10,1.0,1.8,1,Ponte Preta
292.0,10,1,9,0,15,11,1.1,1.5,2,Sport
275.0,11,0,22,0,12,22,2.0,1.0909090909090908,4,Palmeiras
262.0,11,0,17,1,11,10,0.9090909090909091,1.0,4,Flamengo
282.0,11,3,16,0,16,18,1.6363636363636365,1.4545454545454546,3,Atlético-MG
294.0,11,1,10,0,18,13,1.1818181818181819,1.6363636363636365,2,Coritiba
263.0,11,3,12,0,15,11,1.0,1.3636363636363635,1,Botafogo
344.0,11,0,11,0,15,14,1.2727272727272727,1.3636363636363635,1,Santa Cruz
264.0,11,3,19,1,10,15,1.3636363636363635,0.9090909090909091,4,Corinthians
316.0,11,1,14,1,10,10,0.9090909090909091,0.9090909090909091,5,Figueirense
327.0,11,0,8,1,18,8,0.7272727272727273,1.6363636363636365,1,América-MG
285.0,11,0,20,1,10,14,1.2727272727272727,0.9090909090909091,4,Internacional
287.0,11,1,13,1,16,12,1.0909090909090908,1.4545454545454546,1,Vitória
266.0,11,3,16,0,13,9,0.8181818181818182,1.1818181818181819,4,Fluminense
283.0,11,3,14,1,15,14,1.2727272727272727,1.3636363636363635,2,Cruzeiro
277.0,11,3,19,1,9,17,1.5454545454545454,0.8181818181818182,4,Santos
293.0,11,3,17,1,13,12,1.0909090909090908,1.1818181818181819,4,Atlético-PR
315.0,11,0,15,0,18,17,1.5454545454545454,1.6363636363636365,3,Chapecoense
276.0,11,0,15,0,11,9,0.8181818181818182,1.0,5,São Paulo
284.0,11,0,18,0,12,17,1.5454545454545454,1.0909090909090908,6,Grêmio
303.0,11,1,14,0,19,11,1.0,1.7272727272727273,1,Ponte Preta
292.0,11,3,12,1,16,16,1.4545454545454546,1.4545454545454546,2,Sport
275.0,12,3,25,1,12,25,2.0833333333333335,1.0,5,Palmeiras
262.0,12,3,20,1,11,11,0.9166666666666666,0.9166666666666666,5,Flamengo
282.0,12,3,19,1,19,23,1.9166666666666667,1.5833333333333333,3,Atlético-MG
294.0,12,3,13,1,18,14,1.1666666666666667,1.5,3,Coritiba
263.0,12,0,12,0,20,14,1.1666666666666667,1.6666666666666667,1,Botafogo
344.0,12,0,11,1,18,15,1.25,1.5,1,Santa Cruz
264.0,12,3,22,0,10,17,1.4166666666666667,0.8333333333333334,5,Corinthians
316.0,12,0,14,0,14,10,0.8333333333333334,1.1666666666666667,5,Figueirense
327.0,12,0,8,1,20,8,0.6666666666666666,1.6666666666666667,1,América-MG
285.0,12,0,20,0,11,14,1.1666666666666667,0.9166666666666666,4,Internacional
287.0,12,3,16,1,18,15,1.25,1.5,1,Vitória
266.0,12,0,16,0,15,10,0.8333333333333334,1.25,4,Fluminense
283.0,12,0,14,0,18,15,1.25,1.5,2,Cruzeiro
277.0,12,0,19,0,12,19,1.5833333333333333,1.0,4,Santos
293.0,12,0,17,0,14,12,1.0,1.1666666666666667,4,Atlético-PR
315.0,12,3,18,1,20,20,1.6666666666666667,1.6666666666666667,3,Chapecoense
276.0,12,3,18,1,12,11,0.9166666666666666,1.0,5,São Paulo
284.0,12,3,21,1,14,20,1.6666666666666667,1.1666666666666667,6,Grêmio
303.0,12,3,17,0,19,14,1.1666666666666667,1.5833333333333333,2,Ponte Preta
292.0,12,0,12,0,19,18,1.5,1.5833333333333333,2,Sport
275.0,13,3,28,0,13,28,2.1538461538461537,1.0,5,Palmeiras
262.0,13,0,20,0,15,11,0.8461538461538461,1.1538461538461537,5,Flamengo
282.0,13,1,20,0,20,24,1.8461538461538463,1.5384615384615385,3,Atlético-MG
294.0,13,1,14,0,18,13,1.0,1.3846153846153846,4,Coritiba
263.0,13,3,15,1,21,15,1.1538461538461537,1.6153846153846154,1,Botafogo
344.0,13,0,11,0,20,16,1.2307692307692308,1.5384615384615385,1,Santa Cruz
264.0,13,3,25,1,10,21,1.6153846153846154,0.7692307692307693,6,Corinthians
316.0,13,1,15,1,15,11,0.8461538461538461,1.1538461538461537,5,Figueirense
327.0,13,0,8,0,21,8,0.6153846153846154,1.6153846153846154,1,América-MG
285.0,13,0,20,1,12,14,1.0769230769230769,0.9230769230769231,4,Internacional
287.0,13,1,17,0,20,17,1.3076923076923077,1.5384615384615385,1,Vitória
266.0,13,1,17,1,15,10,0.7692307692307693,1.1538461538461537,5,Fluminense
283.0,13,1,15,1,20,17,1.3076923076923077,1.5384615384615385,2,Cruzeiro
277.0,13,3,22,1,12,22,1.6923076923076923,0.9230769230769231,5,Santos
293.0,13,3,20,1,14,12,0.9230769230769231,1.0769230769230769,5,Atlético-PR
315.0,13,0,18,0,23,20,1.5384615384615385,1.7692307692307692,3,Chapecoense
276.0,13,0,18,0,13,11,0.8461538461538461,1.0,5,São Paulo
284.0,13,3,24,0,14,21,1.6153846153846154,1.0769230769230769,7,Grêmio
303.0,13,3,20,1,19,15,1.1538461538461537,1.4615384615384615,3,Ponte Preta
292.0,13,0,12,1,22,19,1.4615384615384615,1.6923076923076923,2,Sport
275.0,14,1,29,1,14,29,2.0714285714285716,1.0,5,Palmeiras
262.0,14,3,23,1,15,13,0.9285714285714286,1.0714285714285714,6,Flamengo
282.0,14,0,20,0,22,24,1.7142857142857142,1.5714285714285714,3,Atlético-MG
294.0,14,1,15,1,18,13,0.9285714285714286,1.2857142857142858,5,Coritiba
263.0,14,1,16,0,21,15,1.0714285714285714,1.5,2,Botafogo
344.0,14,3,14,1,20,17,1.2142857142857142,1.4285714285714286,2,Santa Cruz
264.0,14,3,28,0,10,23,1.6428571428571428,0.7142857142857143,7,Corinthians
316.0,14,0,15,0,17,12,0.8571428571428571,1.2142857142857142,5,Figueirense
327.0,14,0,8,0,24,8,0.5714285714285714,1.7142857142857142,1,América-MG
285.0,14,0,20,0,13,14,1.0,0.9285714285714286,4,Internacional
287.0,14,1,18,1,20,17,1.2142857142857142,1.4285714285714286,2,Vitória
266.0,14,1,18,0,15,10,0.7142857142857143,1.0714285714285714,6,Fluminense
283.0,14,0,15,1,23,17,1.2142857142857142,1.6428571428571428,2,Cruzeiro
277.0,14,1,23,0,13,23,1.6428571428571428,0.9285714285714286,5,Santos
293.0,14,3,23,0,14,15,1.0714285714285714,1.0,6,Atlético-PR
315.0,14,0,18,1,25,20,1.4285714285714286,1.7857142857142858,3,Chapecoense
276.0,14,3,21,1,13,14,1.0,0.9285714285714286,6,São Paulo
284.0,14,3,27,1,15,23,1.6428571428571428,1.0714285714285714,7,Grêmio
303.0,14,3,23,1,20,17,1.2142857142857142,1.4285714285714286,3,Ponte Preta
292.0,14,0,12,0,24,20,1.4285714285714286,1.7142857142857142,2,Sport
275.0,15,3,32,0,14,30,2.0,0.9333333333333333,6,Palmeiras
262.0,15,1,24,0,18,16,1.0666666666666667,1.2,6,Flamengo
282.0,15,3,23,1,23,26,1.7333333333333334,1.5333333333333334,3,Atlético-MG
294.0,15,0,15,0,20,14,0.9333333333333333,1.3333333333333333,5,Coritiba
263.0,15,1,17,1,24,18,1.2,1.6,2,Botafogo
344.0,15,3,17,0,20,20,1.3333333333333333,1.3333333333333333,3,Santa Cruz
264.0,15,1,29,1,11,24,1.6,0.7333333333333333,7,Corinthians
316.0,15,1,16,1,18,13,0.8666666666666667,1.2,5,Figueirense
327.0,15,0,8,1,27,8,0.5333333333333333,1.8,1,América-MG
285.0,15,0,20,1,11,14,0.9333333333333333,0.7333333333333333,4,Internacional
287.0,15,1,19,0,21,18,1.2,1.4,2,Vitória
266.0,15,3,21,1,15,12,0.8,1.0,7,Fluminense
283.0,15,0,15,0,25,17,1.1333333333333333,1.6666666666666667,2,Cruzeiro
277.0,15,3,26,1,14,26,1.7333333333333334,0.9333333333333333,5,Santos
293.0,15,1,24,1,15,16,1.0666666666666667,1.0,6,Atlético-PR
315.0,15,1,19,0,26,19,1.2666666666666666,1.7333333333333334,3,Chapecoense
276.0,15,1,22,0,14,11,0.7333333333333333,0.9333333333333333,6,São Paulo
284.0,15,0,27,0,19,21,1.4,1.2666666666666666,7,Grêmio
303.0,15,0,23,0,23,18,1.2,1.5333333333333334,3,Ponte Preta
292.0,15,3,15,1,26,24,1.6,1.7333333333333334,2,Sport
275.0,16,0,32,1,15,30,1.875,0.9375,6,Palmeiras
262.0,16,3,27,1,19,18,1.125,1.1875,6,Flamengo
282.0,16,3,26,0,23,27,1.6875,1.4375,4,Atlético-MG
294.0,16,3,18,0,20,15,0.9375,1.25,6,Coritiba
263.0,16,0,17,0,26,19,1.1875,1.625,2,Botafogo
344.0,16,0,17,1,21,20,1.25,1.3125,3,Santa Cruz
264.0,16,1,30,1,12,25,1.5625,0.75,7,Corinthians
316.0,16,1,17,0,19,14,0.875,1.1875,5,Figueirense
327.0,16,0,8,0,29,9,0.5625,1.8125,1,América-MG
285.0,16,1,21,0,13,16,1.0,0.8125,4,Internacional
287.0,16,0,19,1,24,20,1.25,1.5,2,Vitória
266.0,16,0,21,0,16,12,0.75,1.0,7,Fluminense
283.0,16,0,15,1,27,18,1.125,1.6875,2,Cruzeiro
277.0,16,3,29,0,16,29,1.8125,1.0,5,Santos
293.0,16,3,27,1,15,17,1.0625,0.9375,7,Atlético-PR
315.0,16,3,22,1,27,21,1.3125,1.6875,3,Chapecoense
276.0,16,0,22,0,15,11,0.6875,0.9375,6,São Paulo
284.0,16,3,30,1,19,22,1.375,1.1875,8,Grêmio
303.0,16,1,24,1,25,20,1.25,1.5625,3,Ponte Preta
292.0,16,3,18,0,27,26,1.625,1.6875,2,Sport
275.0,17,0,32,0,18,31,1.8235294117647058,1.0588235294117647,6,Palmeiras
262.0,17,3,30,0,19,20,1.1764705882352942,1.1176470588235294,7,Flamengo
282.0,17,3,29,1,23,30,1.7647058823529411,1.3529411764705883,5,Atlético-MG
294.0,17,0,18,1,22,15,0.8823529411764706,1.2941176470588236,6,Coritiba
263.0,17,3,20,1,27,22,1.2941176470588236,1.588235294117647,2,Botafogo
344.0,17,0,17,0,24,20,1.1764705882352942,1.411764705882353,3,Santa Cruz
264.0,17,3,33,0,12,26,1.5294117647058822,0.7058823529411765,8,Corinthians
316.0,17,3,20,1,19,15,0.8823529411764706,1.1176470588235294,6,Figueirense
327.0,17,1,9,1,29,9,0.5294117647058824,1.7058823529411764,2,América-MG
285.0,17,0,21,1,14,16,0.9411764705882353,0.8235294117647058,4,Internacional
287.0,17,0,19,0,25,20,1.1764705882352942,1.4705882352941178,2,Vitória
266.0,17,3,24,1,16,15,0.8823529411764706,0.9411764705882353,8,Fluminense
283.0,17,0,15,0,29,18,1.0588235294117647,1.7058823529411764,2,Cruzeiro
277.0,17,3,32,1,16,30,1.7647058823529411,0.9411764705882353,6,Santos
293.0,17,0,27,0,17,17,1.0,1.0,7,Atlético-PR
315.0,17,1,23,0,29,23,1.3529411764705883,1.7058823529411764,3,Chapecoense
276.0,17,1,23,1,17,13,0.7647058823529411,1.0,6,São Paulo
284.0,17,1,31,0,19,22,1.2941176470588236,1.1176470588235294,9,Grêmio
303.0,17,0,24,0,28,20,1.1764705882352942,1.6470588235294117,3,Ponte Preta
292.0,17,3,21,1,27,28,1.6470588235294117,1.588235294117647,3,Sport
275.0,18,1,33,0,19,32,1.7777777777777777,1.0555555555555556,6,Palmeiras
262.0,18,1,31,0,19,20,1.1111111111111112,1.0555555555555556,8,Flamengo
282.0,18,3,32,0,24,32,1.7777777777777777,1.3333333333333333,5,Atlético-MG
294.0,18,0,18,0,25,16,0.8888888888888888,1.3888888888888888,6,Coritiba
263.0,18,0,20,0,29,22,1.2222222222222223,1.6111111111111112,2,Botafogo
344.0,18,1,18,0,24,20,1.1111111111111112,1.3333333333333333,4,Santa Cruz
264.0,18,0,33,0,14,26,1.4444444444444444,0.7777777777777778,8,Corinthians
316.0,18,0,20,0,19,15,0.8333333333333334,1.0555555555555556,6,Figueirense
327.0,18,1,10,0,30,10,0.5555555555555556,1.6666666666666667,2,América-MG
285.0,18,0,21,0,18,18,1.0,1.0,4,Internacional
287.0,18,3,22,1,26,22,1.2222222222222223,1.4444444444444444,2,Vitória
266.0,18,3,27,1,16,15,0.8333333333333334,0.8888888888888888,8,Fluminense
283.0,18,3,18,1,31,22,1.2222222222222223,1.7222222222222223,2,Cruzeiro
277.0,18,1,33,1,16,30,1.6666666666666667,0.8888888888888888,7,Santos
293.0,18,3,30,1,17,19,1.0555555555555556,0.9444444444444444,8,Atlético-PR
315.0,18,1,24,1,30,24,1.3333333333333333,1.6666666666666667,3,Chapecoense
276.0,18,0,23,1,19,14,0.7777777777777778,1.0555555555555556,6,São Paulo
284.0,18,1,32,1,19,22,1.2222222222222223,1.0555555555555556,10,Grêmio
303.0,18,3,27,1,28,22,1.2222222222222223,1.5555555555555556,4,Ponte Preta
292.0,18,1,22,1,28,29,1.6111111111111112,1.5555555555555556,3,Sport
275.0,19,3,36,1,20,34,1.7894736842105263,1.0526315789473684,6,Palmeiras
262.0,19,3,34,1,19,21,1.105263157894737,1.0,9,Flamengo
282.0,19,3,35,1,25,35,1.8421052631578947,1.3157894736842106,5,Atlético-MG
294.0,19,3,21,1,26,19,1.0,1.368421052631579,6,Coritiba
263.0,19,3,23,1,29,22,1.1578947368421053,1.5263157894736843,2,Botafogo
344.0,19,0,18,1,26,21,1.105263157894737,1.368421052631579,4,Santa Cruz
264.0,19,1,34,1,15,27,1.4210526315789473,0.7894736842105263,8,Corinthians
316.0,19,1,21,1,20,16,0.8421052631578947,1.0526315789473684,6,Figueirense
327.0,19,3,13,1,30,11,0.5789473684210527,1.5789473684210527,3,América-MG
285.0,19,1,22,1,20,20,1.0526315789473684,1.0526315789473684,4,Internacional
287.0,19,0,22,0,28,22,1.1578947368421053,1.4736842105263157,2,Vitória
