team,round,result_match,championship_score,home_team,goals_conceded,goals_scored,ag_scored,ag_conceded,wcg,clube_nome
287.0,2,1,1,1,3,2,1.0,1.5,0,Vitória
284.0,2,3,3,1,2,3,1.5,1.0,0,Grêmio
316.0,2,0,0,1,5,0,0.0,2.5,0,Figueirense
290.0,2,3,4,1,0,1,0.5,0.0,2,Goiás
262.0,3,3,4,1,4,4,1.3333333333333333,1.3333333333333333,1,Flamengo
266.0,3,0,6,1,2,4,1.3333333333333333,0.6666666666666666,2,Fluminense
276.0,3,1,5,1,3,7,2.3333333333333335,1.0,1,São Paulo
277.0,3,1,3,1,1,2,0.6666666666666666,0.3333333333333333,2,Santos
293.0,3,0,4,1,5,5,1.6666666666666667,1.6666666666666667,1,Atlético-PR
282.0,3,0,1,1,3,0,0.0,1.0,1,Atlético-MG
265.0,3,3,6,1,2,4,1.3333333333333333,0.6666666666666666,2,Bahia
285.0,3,3,7,1,3,5,1.6666666666666667,1.0,1,Internacional
206.0,3,3,3,1,3,2,0.6666666666666666,1.0,1,Criciuma
315.0,3,0,1,1,3,1,0.3333333333333333,1.0,1,Chapecoense
263.0,3,0,1,0,6,2,0.6666666666666666,2.0,0,Botafogo
292.0,3,0,4,0,4,4,1.3333333333333333,1.3333333333333333,0,Sport
264.0,3,3,7,0,0,3,1.0,0.0,3,Corinthians
275.0,3,0,3,0,6,3,1.0,2.0,0,Palmeiras
294.0,3,1,3,0,2,2,0.6666666666666666,0.6666666666666666,2,Coritiba
283.0,3,3,7,0,4,7,2.3333333333333335,1.3333333333333333,0,Cruzeiro
287.0,3,3,4,0,4,2,0.6666666666666666,1.3333333333333333,0,Vitória
284.0,3,1,4,0,2,3,1.0,0.6666666666666666,1,Grêmio
316.0,3,0,0,0,6,0,0.0,2.0,0,Figueirense
290.0,3,3,7,0,0,2,0.6666666666666666,0.0,3,Goiás
262.0,4,0,4,0,6,4,1.0,1.5,1,Flamengo
266.0,4,3,9,1,2,6,1.5,0.5,3,Fluminense
276.0,4,1,6,1,4,8,2.0,1.0,1,São Paulo
277.0,4,3,6,0,1,4,1.0,0.25,3,Santos
293.0,4,0,4,0,7,6,1.5,1.75,1,Atlético-PR
282.0,4,3,4,1,4,2,0.5,1.0,1,Atlético-MG
265.0,4,1,7,1,3,5,1.25,0.75,2,Bahia
285.0,4,3,10,1,4,7,1.75,1.0,1,Internacional
206.0,4,0,3,0,9,3,0.75,2.25,1,Criciuma
315.0,4,0,1,1,5,2,0.5,1.25,1,Chapecoense
263.0,4,3,4,1,6,8,2.0,1.5,1,Botafogo
292.0,4,3,7,0,4,5,1.25,1.0,1,Sport
264.0,4,1,8,0,1,4,1.0,0.25,3,Corinthians
275.0,4,3,6,1,6,5,1.25,1.5,1,Palmeiras
294.0,4,0,3,1,3,2,0.5,0.75,2,Coritiba
283.0,4,0,7,0,6,8,2.0,1.5,0,Cruzeiro
287.0,4,1,5,0,5,2,0.5,1.25,0,Vitória
284.0,4,3,7,0,3,5,1.25,0.75,1,Grêmio
316.0,4,0,0,1,8,0,0.0,2.0,0,Figueirense
290.0,4,0,7,0,2,2,0.5,0.5,3,Goiás
262.0,5,0,4,1,8,4,0.8,1.6,1,Flamengo
266.0,5,0,9,0,3,7,1.4,0.6,3,Fluminense
276.0,5,3,9,0,4,10,2.0,0.8,2,São Paulo
277.0,5,0,6,1,3,4,0.8,0.6,3,Santos
293.0,5,1,5,1,8,7,1.4,1.6,1,Atlético-PR
282.0,5,3,7,0,5,4,0.8,1.0,1,Atlético-MG
265.0,5,0,7,0,3,5,1.0,0.6,2,Bahia
285.0,5,1,11,0,4,7,1.4,0.8,2,Internacional
206.0,5,1,4,1,9,3,0.6,1.8,2,Criciuma
315.0,5,1,2,0,6,3,0.6,1.2,1,Chapecoense
263.0,5,0,4,0,6,8,1.6,1.2,1,Botafogo
292.0,5,3,10,1,4,5,1.0,0.8,1,Sport
264.0,5,0,8,1,2,4,0.8,0.4,3,Corinthians
275.0,5,3,9,0,6,6,1.2,1.2,2,Palmeiras
294.0,5,0,3,0,6,4,0.8,1.2,2,Coritiba
283.0,5,3,10,1,8,11,2.2,1.6,0,Cruzeiro
287.0,5,0,5,1,6,2,0.4,1.2,0,Vitória
284.0,5,3,10,1,3,6,1.2,0.6,2,Grêmio
316.0,5,3,3,0,8,1,0.2,1.6,1,Figueirense
290.0,5,3,10,1,2,2,0.4,0.4,3,Goiás
262.0,6,1,5,1,9,5,0.8333333333333334,1.5,1,Flamengo
266.0,6,3,12,1,5,12,2.0,0.8333333333333334,3,Fluminense
276.0,6,0,9,0,9,12,2.0,1.5,2,São Paulo
277.0,6,1,7,0,5,5,0.8333333333333334,0.8333333333333334,3,Santos
293.0,6,1,6,0,9,8,1.3333333333333333,1.5,1,Atlético-PR
282.0,6,3,10,0,7,6,1.0,1.1666666666666667,1,Atlético-MG
265.0,6,1,8,0,4,6,1.0,0.6666666666666666,2,Bahia
285.0,6,1,12,0,5,8,1.3333333333333333,0.8333333333333334,2,Internacional
206.0,6,3,7,1,9,4,0.6666666666666666,1.5,3,Criciuma
315.0,6,0,2,0,7,3,0.5,1.1666666666666667,1,Chapecoense
263.0,6,0,4,0,8,9,1.5,1.3333333333333333,1,Botafogo
292.0,6,0,10,0,6,5,0.8333333333333334,1.0,1,Sport
264.0,6,1,9,1,3,5,0.8333333333333334,0.5,3,Corinthians
275.0,6,3,12,1,6,7,1.1666666666666667,1.0,3,Palmeiras
294.0,6,1,4,1,7,5,0.8333333333333334,1.1666666666666667,2,Coritiba
283.0,6,3,13,1,8,13,2.1666666666666665,1.3333333333333333,1,Cruzeiro
287.0,6,0,5,1,9,4,0.6666666666666666,1.5,0,Vitória
284.0,6,3,13,1,4,8,1.3333333333333333,0.6666666666666666,2,Grêmio
316.0,6,0,3,0,9,1,0.16666666666666666,1.5,1,Figueirense
290.0,6,1,11,1,4,4,0.6666666666666666,0.6666666666666666,3,Goiás
262.0,7,1,6,0,9,5,0.7142857142857143,1.2857142857142858,2,Flamengo
266.0,7,3,15,0,5,13,1.8571428571428572,0.7142857142857143,4,Fluminense
276.0,7,3,12,1,9,13,1.8571428571428572,1.2857142857142858,3,São Paulo
277.0,7,1,8,1,5,5,0.7142857142857143,0.7142857142857143,4,Santos
293.0,7,3,9,1,9,9,1.2857142857142858,1.2857142857142858,2,Atlético-PR
282.0,7,1,11,1,7,6,0.8571428571428571,1.0,2,Atlético-MG
265.0,7,0,8,1,5,6,0.8571428571428571,0.7142857142857143,2,Bahia
285.0,7,0,12,1,8,9,1.2857142857142858,1.1428571428571428,2,Internacional
206.0,7,1,8,0,9,4,0.5714285714285714,1.2857142857142858,4,Criciuma
315.0,7,3,5,1,7,5,0.7142857142857143,1.0,2,Chapecoense
263.0,7,1,5,1,9,10,1.4285714285714286,1.2857142857142858,1,Botafogo
292.0,7,0,10,1,10,6,0.8571428571428571,1.4285714285714286,1,Sport
264.0,7,3,12,0,4,9,1.2857142857142858,0.5714285714285714,3,Corinthians
275.0,7,0,12,0,8,7,1.0,1.1428571428571428,3,Palmeiras
294.0,7,0,4,0,9,5,0.7142857142857143,1.2857142857142858,2,Coritiba
283.0,7,3,16,0,9,16,2.2857142857142856,1.2857142857142858,1,Cruzeiro
287.0,7,1,6,0,10,5,0.7142857142857143,1.4285714285714286,0,Vitória
284.0,7,0,13,0,5,8,1.1428571428571428,0.7142857142857143,2,Grêmio
316.0,7,0,3,1,10,1,0.14285714285714285,1.4285714285714286,1,Figueirense
290.0,7,3,14,0,4,5,0.7142857142857143,0.5714285714285714,4,Goiás
262.0,8,1,7,1,10,6,0.75,1.25,2,Flamengo
266.0,8,0,15,0,7,13,1.625,0.875,4,Fluminense
276.0,8,1,13,0,11,15,1.875,1.375,3,São Paulo
277.0,8,3,11,0,5,7,0.875,0.625,5,Santos
293.0,8,1,10,1,11,11,1.375,1.375,2,Atlético-PR
282.0,8,3,14,1,7,8,1.0,0.875,3,Atlético-MG
265.0,8,0,8,1,7,6,0.75,0.875,2,Bahia
285.0,8,3,15,1,8,11,1.375,1.0,3,Internacional
206.0,8,3,11,1,9,5,0.625,1.125,5,Criciuma
315.0,8,0,5,0,9,5,0.625,1.125,2,Chapecoense
263.0,8,3,8,0,9,12,1.5,1.125,2,Botafogo
292.0,8,1,11,1,10,6,0.75,1.25,2,Sport
264.0,8,3,15,1,4,10,1.25,0.5,4,Corinthians
275.0,8,0,12,1,10,7,0.875,1.25,3,Palmeiras
294.0,8,0,4,0,10,5,0.625,1.25,2,Coritiba
283.0,8,0,16,0,10,16,2.0,1.25,1,Cruzeiro
287.0,8,1,7,0,10,5,0.625,1.25,1,Vitória
284.0,8,1,14,0,5,7,0.875,0.625,3,Grêmio
316.0,8,1,4,0,11,2,0.25,1.375,1,Figueirense
290.0,8,1,15,1,4,5,0.625,0.5,5,Goiás
262.0,9,0,7,0,13,6,0.6666666666666666,1.4444444444444444,2,Flamengo
266.0,9,1,16,1,8,14,1.5555555555555556,0.8888888888888888,4,Fluminense
276.0,9,3,16,1,12,17,1.8888888888888888,1.3333333333333333,3,São Paulo
277.0,9,3,14,1,5,9,1.0,0.5555555555555556,6,Santos
293.0,9,3,13,0,12,14,1.5555555555555556,1.3333333333333333,2,Atlético-PR
282.0,9,0,14,0,9,9,1.0,1.0,3,Atlético-MG
265.0,9,0,8,0,9,7,0.7777777777777778,1.0,2,Bahia
285.0,9,1,16,0,9,12,1.3333333333333333,1.0,3,Internacional
206.0,9,0,11,0,11,5,0.5555555555555556,1.2222222222222223,5,Criciuma
315.0,9,3,8,1,10,7,0.7777777777777778,1.1111111111111112,2,Chapecoense
263.0,9,3,11,1,10,13,1.4444444444444444,1.1111111111111112,2,Botafogo
292.0,9,3,14,0,10,7,0.7777777777777778,1.1111111111111112,3,Sport
264.0,9,0,15,0,5,11,1.2222222222222223,0.5555555555555556,4,Corinthians
275.0,9,1,13,0,10,7,0.7777777777777778,1.1111111111111112,4,Palmeiras
294.0,9,3,7,1,10,8,0.8888888888888888,1.1111111111111112,3,Coritiba
283.0,9,3,19,1,10,19,2.111111111111111,1.1111111111111112,2,Cruzeiro
287.0,9,0,7,1,11,5,0.5555555555555556,1.2222222222222223,1,Vitória
284.0,9,1,15,1,5,7,0.7777777777777778,0.5555555555555556,4,Grêmio
316.0,9,0,4,1,14,3,0.3333333333333333,1.5555555555555556,1,Figueirense
290.0,9,0,15,0,7,5,0.5555555555555556,0.7777777777777778,5,Goiás
262.0,10,0,7,1,15,7,0.7,1.5,2,Flamengo
266.0,10,0,16,0,11,16,1.6,1.1,4,Fluminense
276.0,10,3,19,0,12,19,1.9,1.2,4,São Paulo
277.0,10,3,17,1,5,11,1.1,0.5,7,Santos
293.0,10,3,16,0,13,16,1.6,1.3,2,Atlético-PR
282.0,10,1,15,0,9,9,0.9,0.9,3,Atlético-MG
265.0,10,0,8,1,11,5,0.5,1.1,2,Bahia
285.0,10,0,16,0,11,13,1.3,1.1,3,Internacional
206.0,10,3,14,1,13,7,0.7,1.3,5,Criciuma
315.0,10,1,9,1,10,7,0.7,1.0,2,Chapecoense
263.0,10,0,11,0,11,13,1.3,1.1,2,Botafogo
292.0,10,3,17,1,10,8,0.8,1.0,4,Sport
264.0,10,3,18,1,6,13,1.3,0.6,4,Corinthians
275.0,10,0,13,0,12,7,0.7,1.2,4,Palmeiras
294.0,10,0,7,1,12,8,0.8,1.2,3,Coritiba
283.0,10,3,22,1,11,21,2.1,1.1,2,Cruzeiro
287.0,10,0,7,0,14,6,0.6,1.4,1,Vitória
284.0,10,1,16,1,5,7,0.7,0.5,5,Grêmio
316.0,10,3,7,0,14,5,0.5,1.4,2,Figueirense
290.0,10,1,16,0,7,5,0.5,0.7,6,Goiás
262.0,11,0,7,0,19,7,0.6363636363636364,1.7272727272727273,2,Flamengo
266.0,11,3,19,1,11,17,1.5454545454545454,1.0,5,Fluminense
276.0,11,0,19,1,13,19,1.7272727272727273,1.1818181818181819,4,São Paulo
277.0,11,0,17,0,6,11,1.0,0.5454545454545454,7,Santos
293.0,11,3,19,1,13,18,1.6363636363636365,1.1818181818181819,3,Atlético-PR
282.0,11,1,16,1,10,10,0.9090909090909091,0.9090909090909091,3,Atlético-MG
265.0,11,1,9,0,12,6,0.5454545454545454,1.0909090909090908,2,Bahia
285.0,11,3,19,1,11,16,1.4545454545454546,1.0,4,Internacional
206.0,11,0,14,0,15,7,0.6363636363636364,1.3636363636363635,5,Criciuma
315.0,11,3,12,0,10,8,0.7272727272727273,0.9090909090909091,3,Chapecoense
263.0,11,3,14,1,11,14,1.2727272727272727,1.0,3,Botafogo
292.0,11,1,18,0,10,8,0.7272727272727273,0.9090909090909091,5,Sport
264.0,11,1,19,0,6,12,1.0909090909090908,0.5454545454545454,5,Corinthians
275.0,11,0,13,1,14,8,0.7272727272727273,1.2727272727272727,4,Palmeiras
294.0,11,0,7,0,13,8,0.7272727272727273,1.1818181818181819,3,Coritiba
283.0,11,3,25,0,12,23,2.090909090909091,1.0909090909090908,2,Cruzeiro
287.0,11,1,8,1,14,6,0.5454545454545454,1.2727272727272727,2,Vitória
284.0,11,3,19,0,5,8,0.7272727272727273,0.45454545454545453,6,Grêmio
316.0,11,0,7,1,15,5,0.45454545454545453,1.3636363636363635,2,Figueirense
290.0,11,1,17,1,7,5,0.45454545454545453,0.6363636363636364,7,Goiás
262.0,12,3,10,1,19,8,0.6666666666666666,1.5833333333333333,3,Flamengo
266.0,12,3,22,0,11,20,1.6666666666666667,0.9166666666666666,6,Fluminense
276.0,12,0,19,0,15,19,1.5833333333333333,1.25,4,São Paulo
277.0,12,3,20,1,6,14,1.1666666666666667,0.5,8,Santos
293.0,12,0,19,1,16,18,1.5,1.3333333333333333,3,Atlético-PR
282.0,12,0,16,0,12,11,0.9166666666666666,1.0,3,Atlético-MG
265.0,12,0,9,1,13,6,0.5,1.0833333333333333,2,Bahia
285.0,12,3,22,0,11,18,1.5,0.9166666666666666,5,Internacional
206.0,12,0,14,1,18,8,0.6666666666666666,1.5,5,Criciuma
315.0,12,0,12,0,13,8,0.6666666666666666,1.0833333333333333,3,Chapecoense
263.0,12,0,14,0,12,14,1.1666666666666667,1.0,3,Botafogo
292.0,12,3,21,1,11,10,0.8333333333333334,0.9166666666666666,5,Sport
264.0,12,3,22,1,6,14,1.1666666666666667,0.5,6,Corinthians
275.0,12,0,13,0,16,8,0.6666666666666666,1.3333333333333333,4,Palmeiras
294.0,12,3,10,0,15,11,0.9166666666666666,1.25,3,Coritiba
283.0,12,3,28,1,12,28,2.3333333333333335,1.0,3,Cruzeiro
287.0,12,3,11,0,15,9,0.75,1.25,2,Vitória
284.0,12,0,19,1,8,10,0.8333333333333334,0.6666666666666666,6,Grêmio
316.0,12,0,7,0,20,5,0.4166666666666667,1.6666666666666667,2,Figueirense
290.0,12,3,20,1,8,7,0.5833333333333334,0.6666666666666666,7,Goiás
262.0,13,0,10,0,20,8,0.6153846153846154,1.5384615384615385,3,Flamengo
266.0,13,3,25,1,11,21,1.6153846153846154,0.8461538461538461,7,Fluminense
276.0,13,1,20,1,16,20,1.5384615384615385,1.2307692307692308,4,São Paulo
277.0,13,0,20,0,7,14,1.0769230769230769,0.5384615384615384,8,Santos
293.0,13,0,19,0,19,19,1.4615384615384615,1.4615384615384615,3,Atlético-PR
282.0,13,3,19,1,13,12,0.9230769230769231,1.0,3,Atlético-MG
265.0,13,1,10,0,14,7,0.5384615384615384,1.0769230769230769,2,Bahia
285.0,13,3,25,1,11,19,1.4615384615384615,0.8461538461538461,6,Internacional
206.0,13,1,15,0,19,9,0.6923076923076923,1.4615384615384615,5,Criciuma
315.0,13,3,15,1,13,9,0.6923076923076923,1.0,4,Chapecoense
263.0,13,1,15,1,13,15,1.1538461538461537,1.0,3,Botafogo
292.0,13,0,21,0,14,10,0.7692307692307693,1.0769230769230769,5,Sport
264.0,13,1,23,0,6,14,1.0769230769230769,0.46153846153846156,7,Corinthians
275.0,13,1,14,1,17,8,0.6153846153846154,1.3076923076923077,4,Palmeiras
294.0,13,1,11,1,15,11,0.8461538461538461,1.1538461538461537,4,Coritiba
283.0,13,1,29,0,13,29,2.230769230769231,1.0,3,Cruzeiro
287.0,13,3,14,1,16,11,0.8461538461538461,1.2307692307692308,2,Vitória
284.0,13,0,19,0,10,11,0.8461538461538461,0.7692307692307693,6,Grêmio
316.0,13,3,10,1,20,8,0.6153846153846154,1.5384615384615385,3,Figueirense
290.0,13,0,20,0,10,7,0.5384615384615384,0.7692307692307693,7,Goiás
262.0,14,3,13,1,20,9,0.6428571428571429,1.4285714285714286,4,Flamengo
266.0,14,1,26,1,12,22,1.5714285714285714,0.8571428571428571,7,Fluminense
276.0,14,3,23,1,17,23,1.6428571428571428,1.2142857142857142,4,São Paulo
277.0,14,0,20,1,8,14,1.0,0.5714285714285714,8,Santos
293.0,14,3,22,1,19,21,1.5,1.3571428571428572,4,Atlético-PR
282.0,14,3,22,1,14,14,1.0,1.0,3,Atlético-MG
265.0,14,3,13,1,14,8,0.5714285714285714,1.0,3,Bahia
285.0,14,3,28,1,11,21,1.5,0.7857142857142857,7,Internacional
206.0,14,1,16,1,19,9,0.6428571428571429,1.3571428571428572,6,Criciuma
315.0,14,0,15,1,14,9,0.6428571428571429,1.0,4,Chapecoense
263.0,14,0,15,0,15,15,1.0714285714285714,1.0714285714285714,3,Botafogo
292.0,14,0,21,0,15,10,0.7142857142857143,1.0714285714285714,5,Sport
264.0,14,3,26,0,6,15,1.0714285714285714,0.42857142857142855,8,Corinthians
275.0,14,0,14,0,19,9,0.6428571428571429,1.3571428571428572,4,Palmeiras
294.0,14,1,12,0,16,12,0.8571428571428571,1.1428571428571428,4,Coritiba
283.0,14,1,30,0,13,29,2.0714285714285716,0.9285714285714286,4,Cruzeiro
287.0,14,0,14,0,19,12,0.8571428571428571,1.3571428571428572,2,Vitória
284.0,14,0,19,0,12,11,0.7857142857142857,0.8571428571428571,6,Grêmio
316.0,14,3,13,0,20,9,0.6428571428571429,1.4285714285714286,4,Figueirense
290.0,14,0,20,0,11,7,0.5,0.7857142857142857,7,Goiás
262.0,15,3,16,0,20,10,0.6666666666666666,1.3333333333333333,5,Flamengo
266.0,15,0,26,0,14,22,1.4666666666666666,0.9333333333333333,7,Fluminense
276.0,15,3,26,0,18,25,1.6666666666666667,1.2,4,São Paulo
277.0,15,0,20,0,11,14,0.9333333333333333,0.7333333333333333,8,Santos
293.0,15,1,23,0,20,22,1.4666666666666666,1.3333333333333333,4,Atlético-PR
282.0,15,1,23,0,16,16,1.0666666666666667,1.0666666666666667,3,Atlético-MG
265.0,15,1,14,0,15,9,0.6,1.0,3,Bahia
285.0,15,3,31,0,11,21,1.4,0.7333333333333333,8,Internacional
206.0,15,0,16,0,21,9,0.6,1.4,6,Criciuma
315.0,15,1,16,0,14,8,0.5333333333333333,0.9333333333333333,5,Chapecoense
263.0,15,3,18,1,15,17,1.1333333333333333,1.0,4,Botafogo
292.0,15,1,22,1,16,11,0.7333333333333333,1.0666666666666667,5,Sport
264.0,15,1,27,1,7,16,1.0666666666666667,0.4666666666666667,8,Corinthians
275.0,15,0,14,1,21,10,0.6666666666666666,1.4,4,Palmeiras
294.0,15,0,12,1,17,12,0.8,1.1333333333333333,4,Coritiba
283.0,15,3,33,1,13,32,2.1333333333333333,0.8666666666666667,5,Cruzeiro
287.0,15,1,15,1,19,12,0.8,1.2666666666666666,3,Vitória
284.0,15,3,22,1,12,13,0.8666666666666667,0.8,7,Grêmio
316.0,15,1,14,1,22,10,0.6666666666666666,1.4666666666666666,4,Figueirense
290.0,15,0,20,1,12,7,0.4666666666666667,0.8,7,Goiás
262.0,16,3,19,1,21,12,0.75,1.3125,5,Flamengo
266.0,16,0,26,0,15,22,1.375,0.9375,7,Fluminense
276.0,16,3,29,0,18,26,1.625,1.125,5,São Paulo
277.0,16,3,23,1,11,16,1.0,0.6875,9,Santos
293.0,16,0,23,0,22,22,1.375,1.375,4,Atlético-PR
282.0,16,0,23,0,18,17,1.0625,1.125,3,Atlético-MG
265.0,16,1,15,1,15,9,0.5625,0.9375,4,Bahia
285.0,16,0,31,1,12,21,1.3125,0.75,8,Internacional
206.0,16,1,17,0,21,9,0.5625,1.3125,7,Criciuma
315.0,16,3,19,1,14,9,0.5625,0.875,6,Chapecoense
263.0,16,0,18,0,16,17,1.0625,1.0,4,Botafogo
292.0,16,3,25,1,17,12,0.75,1.0625,5,Sport
264.0,16,3,30,1,9,21,1.3125,0.5625,8,Corinthians
275.0,16,0,14,0,23,11,0.6875,1.4375,4,Palmeiras
294.0,16,3,15,1,17,14,0.875,1.0625,5,Coritiba
283.0,16,3,36,1,13,33,2.0625,0.8125,6,Cruzeiro
287.0,16,0,15,0,21,12,0.75,1.3125,3,Vitória
284.0,16,0,22,0,13,13,0.8125,0.8125,7,Grêmio
316.0,16,3,17,1,22,11,0.6875,1.375,5,Figueirense
290.0,16,0,20,0,17,9,0.5625,1.0625,7,Goiás
262.0,17,3,22,0,21,14,0.8235294117647058,1.2352941176470589,6,Flamengo
266.0,17,3,29,1,15,26,1.5294117647058822,0.8823529411764706,8,Fluminense
276.0,17,3,32,1,19,28,1.6470588235294117,1.1176470588235294,5,São Paulo
277.0,17,0,23,0,13,17,1.0,0.7647058823529411,9,Santos
293.0,17,1,24,1,22,22,1.2941176470588236,1.2941176470588236,5,Atlético-PR
282.0,17,3,26,1,18,18,1.0588235294117647,1.0588235294117647,4,Atlético-MG
265.0,17,1,16,0,15,9,0.5294117647058824,0.8823529411764706,5,Bahia
285.0,17,0,31,0,13,21,1.2352941176470589,0.7647058823529411,8,Internacional
206.0,17,0,17,1,23,9,0.5294117647058824,1.3529411764705883,7,Criciuma
315.0,17,0,19,0,15,9,0.5294117647058824,0.8823529411764706,6,Chapecoense
263.0,17,3,21,1,16,18,1.0588235294117647,0.9411764705882353,5,Botafogo
292.0,17,0,25,0,21,12,0.7058823529411765,1.2352941176470589,5,Sport
264.0,17,0,30,0,11,22,1.2941176470588236,0.6470588235294118,8,Corinthians
275.0,17,3,17,1,23,12,0.7058823529411765,1.3529411764705883,5,Palmeiras
294.0,17,0,15,0,18,14,0.8235294117647058,1.0588235294117647,5,Coritiba
283.0,17,3,39,0,13,34,2.0,0.7647058823529411,7,Cruzeiro
287.0,17,0,15,1,22,12,0.7058823529411765,1.2941176470588236,3,Vitória
284.0,17,3,25,1,14,15,0.8823529411764706,0.8235294117647058,7,Grêmio
316.0,17,3,20,0,22,12,0.7058823529411765,1.2941176470588236,6,Figueirense
290.0,17,0,20,1,18,9,0.5294117647058824,1.0588235294117647,7,Goiás
262.0,18,3,25,0,22,16,0.8888888888888888,1.2222222222222223,6,Flamengo
266.0,18,1,30,0,16,27,1.5,0.8888888888888888,8,Fluminense
276.0,18,1,33,0,20,28,1.5555555555555556,1.1111111111111112,5,São Paulo
277.0,18,0,23,0,14,17,0.9444444444444444,0.7777777777777778,9,Santos
293.0,18,0,24,0,25,23,1.2777777777777777,1.3888888888888888,5,Atlético-PR
282.0,18,1,27,0,18,18,1.0,1.0,5,Atlético-MG
265.0,18,0,16,0,16,9,0.5,0.8888888888888888,5,Bahia
285.0,18,3,34,0,13,22,1.2222222222222223,0.7222222222222222,9,Internacional
206.0,18,0,17,0,25,9,0.5,1.3888888888888888,7,Criciuma
315.0,18,0,19,0,19,11,0.6111111111111112,1.0555555555555556,6,Chapecoense
263.0,18,3,24,1,16,19,1.0555555555555556,0.8888888888888888,6,Botafogo
292.0,18,3,28,1,21,14,0.7777777777777778,1.1666666666666667,6,Sport
264.0,18,1,31,1,12,23,1.2777777777777777,0.6666666666666666,8,Corinthians
275.0,18,0,17,1,24,12,0.6666666666666666,1.3333333333333333,5,Palmeiras
294.0,18,1,16,1,18,14,0.7777777777777778,1.0,6,Coritiba
283.0,18,3,42,1,15,38,2.111111111111111,0.8333333333333334,7,Cruzeiro
287.0,18,0,15,1,24,13,0.7222222222222222,1.3333333333333333,3,Vitória
284.0,18,3,28,1,14,16,0.8888888888888888,0.7777777777777778,8,Grêmio
316.0,18,1,21,1,23,13,0.7222222222222222,1.2777777777777777,6,Figueirense
290.0,18,3,23,1,19,12,0.6666666666666666,1.0555555555555556,7,Goiás
262.0,19,0,25,1,23,16,0.8421052631578947,1.2105263157894737,6,Flamengo
266.0,19,1,31,1,19,30,1.5789473684210527,1.0,8,Fluminense
276.0,19,3,36,1,20,29,1.5263157894736843,1.0526315789473684,6,São Paulo
277.0,19,3,26,1,15,20,1.0526315789473684,0.7894736842105263,9,Santos
293.0,19,1,25,1,26,24,1.263157894736842,1.368421052631579,5,Atlético-PR
282.0,19,3,30,1,18,19,1.0,0.9473684210526315,6,Atlético-MG
265.0,19,1,17,1,16,9,0.47368421052631576,0.8421052631578947,6,Bahia
285.0,19,0,34,1,16,24,1.263157894736842,0.8421052631578947,9,Internacional
206.0,19,1,18,1,25,9,0.47368421052631576,1.3157894736842106,8,Criciuma
315.0,19,1,20,1,19,11,0.5789473684210527,1.0,7,Chapecoense
263.0,19,0,24,0,17,19,1.0,0.8947368421052632,6,Botafogo
292.0,19,0,28,0,23,14,0.7368421052631579,1.2105263157894737,6,Sport
264.0,19,1,32,0,12,23,1.2105263157894737,0.631578947368421,9,Corinthians
275.0,19,1,18,0,25,13,0.6842105263157895,1.3157894736842106,5,Palmeiras
