rodada,atleta_id,clube_id,pontuacao,pontuacao_media,preco,preco_variacao,posicao,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,participou
0,38394,293,0.0,0.0,9.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,38400,314,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,38421,283,0.0,0.0,9.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,38425,303,0.0,0.0,5.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,38431,266,0.0,0.0,9.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,38440,266,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,38508,267,0.0,0.0,3.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,38523,284,0.0,0.0,12.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,38530,287,0.0,0.0,10.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,38545,275,0.0,0.0,13.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,38632,292,0.0,0.0,6.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,38738,284,0.0,0.0,14.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,38768,267,0.0,0.0,7.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,38852,294,0.0,0.0,7.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,38908,277,0.0,0.0,12.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,38909,262,0.0,0.0,25.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,38910,277,0.0,0.0,20.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,38913,267,0.0,0.0,23.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,38928,263,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,38957,283,0.0,0.0,5.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,39152,263,0.0,0.0,6.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,39572,266,0.0,0.0,5.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,39850,315,0.0,0.0,7.0,0.0,tec,,,,,,,,,,,,,,,,,,,False
0,40006,266,0.0,0.0,15.0,0.0,tec,,,,,,,,,,,,,,,,,,,False
0,40179,294,0.0,0.0,10.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,41218,292,0.0,0.0,9.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,41929,284,0.0,0.0,13.0,0.0,tec,,,,,,,,,,,,,,,,,,,False
0,42116,275,0.0,0.0,11.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,42140,282,0.0,0.0,7.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,42145,275,0.0,0.0,6.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,42213,303,0.0,0.0,9.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,42222,292,0.0,0.0,4.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,42232,315,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,42234,264,0.0,0.0,14.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,42330,373,0.0,0.0,3.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,42411,275,0.0,0.0,13.0,0.0,tec,,,,,,,,,,,,,,,,,,,False
0,42499,276,0.0,0.0,8.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,42500,264,0.0,0.0,17.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,49673,266,0.0,0.0,7.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,49674,283,0.0,0.0,5.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,50284,294,0.0,0.0,10.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,50294,293,0.0,0.0,10.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,50301,262,0.0,0.0,11.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,50307,282,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,50317,277,0.0,0.0,10.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,50324,283,0.0,0.0,7.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,50328,284,0.0,0.0,9.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,50348,262,0.0,0.0,12.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,50362,266,0.0,0.0,8.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,50398,292,0.0,0.0,3.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,50402,277,0.0,0.0,7.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,50407,266,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,50408,267,0.0,0.0,4.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,50421,276,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,50427,303,0.0,0.0,4.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,50439,264,0.0,0.0,4.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,50459,283,0.0,0.0,8.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,50645,265,0.0,0.0,5.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,50856,266,0.0,0.0,10.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,51042,315,0.0,0.0,6.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,51175,276,0.0,0.0,5.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,51299,263,0.0,0.0,6.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,51318,277,0.0,0.0,7.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,51319,303,0.0,0.0,9.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,51413,264,0.0,0.0,6.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,51415,373,0.0,0.0,6.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,51700,294,0.0,0.0,4.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,51705,284,0.0,0.0,7.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,51792,287,0.0,0.0,8.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,51905,287,0.0,0.0,4.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,52253,262,0.0,0.0,14.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,52674,263,0.0,0.0,5.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,52950,282,0.0,0.0,13.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,53669,303,0.0,0.0,5.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,53731,314,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,54395,282,0.0,0.0,14.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,54424,283,0.0,0.0,4.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,54797,315,0.0,0.0,7.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,55348,263,0.0,0.0,8.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,55594,303,0.0,0.0,4.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,56102,294,0.0,0.0,7.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,60784,282,0.0,0.0,12.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,60787,314,0.0,0.0,5.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,60788,292,0.0,0.0,5.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,60802,267,0.0,0.0,3.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,60819,283,0.0,0.0,6.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,60853,267,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,60859,284,0.0,0.0,5.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,60969,287,0.0,0.0,9.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,61033,264,0.0,0.0,17.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,61149,303,0.0,0.0,7.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,61188,276,0.0,0.0,7.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,61211,282,0.0,0.0,7.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,61985,263,0.0,0.0,10.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,62009,263,0.0,0.0,21.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,62024,276,0.0,0.0,5.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,62047,275,0.0,0.0,12.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,62069,265,0.0,0.0,5.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,62086,262,0.0,0.0,13.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,62104,283,0.0,0.0,12.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,62121,277,0.0,0.0,16.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,62128,373,0.0,0.0,6.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,62129,267,0.0,0.0,3.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,62130,294,0.0,0.0,6.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,62974,294,0.0,0.0,5.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,62997,314,0.0,0.0,4.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,63000,315,0.0,0.0,6.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,63013,282,0.0,0.0,14.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,63058,287,0.0,0.0,8.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,63110,315,0.0,0.0,3.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,63128,276,0.0,0.0,4.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,63158,275,0.0,0.0,10.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,63177,373,0.0,0.0,7.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,63219,282,0.0,0.0,8.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,63422,276,0.0,0.0,8.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,68690,292,0.0,0.0,6.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,68693,265,0.0,0.0,5.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,68698,263,0.0,0.0,8.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,68725,315,0.0,0.0,7.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,68744,303,0.0,0.0,6.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,68758,284,0.0,0.0,6.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,68770,264,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,68773,294,0.0,0.0,7.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,68784,314,0.0,0.0,7.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,68807,294,0.0,0.0,4.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,68808,303,0.0,0.0,7.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,68827,266,0.0,0.0,6.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,68834,292,0.0,0.0,12.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,68884,373,0.0,0.0,6.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,68887,266,0.0,0.0,7.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,68893,287,0.0,0.0,8.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,68895,266,0.0,0.0,13.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,68901,263,0.0,0.0,10.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,68911,292,0.0,0.0,23.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,68920,275,0.0,0.0,24.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,68925,282,0.0,0.0,13.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,68928,283,0.0,0.0,10.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,68929,277,0.0,0.0,7.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,68930,287,0.0,0.0,11.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,68932,276,0.0,0.0,8.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,68938,264,0.0,0.0,8.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,68950,292,0.0,0.0,8.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,68953,262,0.0,0.0,8.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,68954,264,0.0,0.0,8.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,68979,282,0.0,0.0,6.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,68986,314,0.0,0.0,1.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,68987,303,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,69008,315,0.0,0.0,5.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,69010,303,0.0,0.0,5.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,69012,293,0.0,0.0,5.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,69014,283,0.0,0.0,10.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,69018,293,0.0,0.0,7.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,69036,373,0.0,0.0,1.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,69040,277,0.0,0.0,4.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,69047,264,0.0,0.0,3.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,69095,263,0.0,0.0,7.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,69138,293,0.0,0.0,10.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,69160,284,0.0,0.0,8.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,69165,264,0.0,0.0,14.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,69177,294,0.0,0.0,6.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,69249,267,0.0,0.0,14.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,69282,284,0.0,0.0,10.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,69705,293,0.0,0.0,9.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,70009,262,0.0,0.0,8.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,70046,277,0.0,0.0,11.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,70058,294,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,70116,264,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,70132,294,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,70173,262,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,70222,276,0.0,0.0,7.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,70666,303,0.0,0.0,6.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,70696,264,0.0,0.0,8.0,0.0,tec,,,,,,,,,,,,,,,,,,,False
0,70742,315,0.0,0.0,7.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,70916,283,0.0,0.0,10.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,70929,303,0.0,0.0,6.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,70934,265,0.0,0.0,7.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,70986,277,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,71066,262,0.0,0.0,7.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,71123,276,0.0,0.0,12.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,71227,276,0.0,0.0,14.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,71479,293,0.0,0.0,12.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,71549,267,0.0,0.0,7.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,71571,287,0.0,0.0,6.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,71572,284,0.0,0.0,1.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,71631,293,0.0,0.0,17.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,71704,267,0.0,0.0,3.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,71709,262,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,71719,303,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,71724,292,0.0,0.0,4.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,71818,284,0.0,0.0,4.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,71892,265,0.0,0.0,7.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,71920,284,0.0,0.0,3.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,71927,373,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,71937,265,0.0,0.0,10.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,72007,287,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,72037,263,0.0,0.0,3.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,72079,284,0.0,0.0,6.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,72150,303,0.0,0.0,3.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,72168,263,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,72290,275,0.0,0.0,8.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,72297,314,0.0,0.0,1.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,72362,263,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,72376,277,0.0,0.0,7.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,72386,265,0.0,0.0,10.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,72490,287,0.0,0.0,6.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,72491,284,0.0,0.0,4.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,72565,314,0.0,0.0,4.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,72595,314,0.0,0.0,6.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,72603,294,0.0,0.0,2.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,72745,267,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,72871,287,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,72879,277,0.0,0.0,6.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,72893,293,0.0,0.0,9.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,73281,265,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,73336,294,0.0,0.0,2.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,73340,294,0.0,0.0,1.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,73384,292,0.0,0.0,8.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,73421,262,0.0,0.0,7.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,73446,293,0.0,0.0,4.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,73513,266,0.0,0.0,3.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,73515,262,0.0,0.0,6.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,73517,265,0.0,0.0,4.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,73540,292,0.0,0.0,9.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,73619,276,0.0,0.0,10.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,73635,294,0.0,0.0,6.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,73649,276,0.0,0.0,22.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,73721,263,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,73800,276,0.0,0.0,15.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,73869,283,0.0,0.0,4.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,73876,267,0.0,0.0,5.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,73978,287,0.0,0.0,1.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,73991,294,0.0,0.0,7.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,73992,262,0.0,0.0,7.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,74060,315,0.0,0.0,9.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,74061,263,0.0,0.0,12.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,74075,284,0.0,0.0,5.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,74081,267,0.0,0.0,7.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,74083,262,0.0,0.0,2.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,74140,283,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,74213,275,0.0,0.0,11.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,74271,265,0.0,0.0,5.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,75295,262,0.0,0.0,18.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,77500,303,0.0,0.0,6.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
0,77529,314,0.0,0.0,6.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
0,77544,373,0.0,0.0,7.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,77556,294,0.0,0.0,5.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
0,77777,276,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
0,77959,277,0.0,0.0,10.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
0,77967,292,0.0,0.0,7.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
