rodada,atleta_id,clube_id,pontuacao,pontuacao_media,preco,preco_variacao,posicao,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,participou
1,38632,327,0.0,0.0,6.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,38506,327,0.0,0.0,5.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,83004,282,16.5,16.5,14.81,9.81,mei,2.0,,,,2.0,2.0,1.0,1.0,,3.0,1.0,,,,,,,,True
1,38909,262,0.8,0.8,10.89,-4.11,mei,8.0,5.0,,,,1.0,,1.0,,1.0,3.0,,1.0,,,,,,True
1,61033,264,16.5,16.5,23.08,6.08,mei,2.0,5.0,,,,,2.0,,,1.0,1.0,,,,,,,,True
1,37655,327,5.1,5.1,10.4,0.4,ata,,4.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,True
1,60822,327,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,50401,327,1.2,1.2,4.27,-0.73,mei,,1.0,,,,,,,,1.0,,,,,,,,,True
1,38695,327,0.0,0.0,3.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,38350,327,0.0,0.0,3.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,50361,327,6.2,6.2,8.4,2.4,zag,,1.0,,,,,,,,1.0,,,,,1.0,,,,True
1,50421,327,-0.5,-0.5,3.1,-1.9,mei,,,,,,,,,,,1.0,,,,,,,,True
1,72097,327,0.0,0.0,6.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,63194,327,15.9,15.9,14.4,9.4,lat,1.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,True
1,60834,327,11.7,11.7,12.88,5.88,ata,2.0,2.0,1.0,,1.0,2.0,,1.0,,5.0,3.0,,1.0,,,,,,True
1,62137,327,10.05,10.05,8.99,5.99,tec,,,,,,,,,,,,,,,,,,,True
1,60788,327,0.0,0.0,7.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,87402,327,9.6,9.6,9.37,5.37,zag,,3.0,,,,,,,,4.0,1.0,,,,1.0,,,,True
1,82939,327,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,84555,327,0.0,0.0,4.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,81881,327,0.0,0.0,6.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,82381,327,2.6,2.6,4.55,0.55,mei,3.0,3.0,,,,,,,,2.0,2.0,,,,,,,,True
1,85930,327,5.1,5.1,7.65,1.65,ata,2.0,,,,,2.0,,,,2.0,1.0,,,,,,,,True
1,80374,327,10.9,10.9,9.58,6.58,lat,1.0,2.0,,,,,,,,4.0,,,,,1.0,,,,True
1,88423,327,0.0,0.0,2.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,97317,327,0.4,0.4,0.96,-0.04,mei,,2.0,,,,,,,,1.0,1.0,,,,,,,,True
1,92692,327,0.0,0.0,2.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,94894,327,0.0,0.0,4.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,93886,327,0.0,0.0,4.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,89285,327,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,97930,327,0.0,0.0,1.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,88002,327,17.9,17.9,15.78,10.78,mei,,3.0,,,,1.0,2.0,1.0,,2.0,1.0,,,,,,,,True
1,91928,327,10.7,10.7,9.44,6.44,mei,3.0,2.0,,,,1.0,,,,6.0,,,,,,,,,True
1,97453,327,13.7,13.7,10.13,9.13,gol,,1.0,,,,,,,,,,,,,1.0,3.0,,,True
1,101725,327,0.0,0.0,1.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,102336,327,0.0,0.0,1.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,37718,282,0.0,0.0,4.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,68770,293,4.7,4.7,7.37,1.37,mei,1.0,1.0,,,,,,,,3.0,,,,,,,,,True
1,38910,282,-1.0,-1.0,2.76,-2.24,ata,1.0,2.0,,,,2.0,,2.0,,,3.0,,,,,,,,True
1,37934,282,0.0,0.0,4.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,42140,282,0.0,0.0,7.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,38229,282,-2.0,-2.0,5.51,-4.49,lat,1.0,5.0,,,,,,,,1.0,1.0,,1.0,,,,,,True
1,54395,282,1.1,1.1,9.02,-2.98,mei,1.0,3.0,,,,,,,,1.0,,,,,,,,,True
1,50307,282,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,63219,282,11.1,11.1,13.16,5.16,ata,,3.0,,,,,,,,8.0,,,,,,,,,True
1,68925,282,0.0,0.0,12.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,80124,282,0.0,0.0,3.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,73384,282,0.0,0.0,5.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,60969,282,-0.8,-0.8,4.27,-2.73,lat,1.0,6.0,,,,,,,,1.0,2.0,,,,,,,,True
1,68979,282,0.0,0.0,6.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,81770,282,0.0,0.0,6.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,82758,282,0.0,0.0,4.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,81682,282,5.1,5.1,11.09,0.09,mei,,2.0,,,2.0,1.0,,,,2.0,1.0,,,,,,,,True
1,85418,282,0.0,0.0,2.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,84851,282,0.0,0.0,2.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,85027,282,0.0,0.0,4.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,87393,282,-0.5,-0.5,7.92,-4.08,zag,2.0,,,,,,,,,,3.0,,,,,,,,True
1,89226,282,0.0,0.0,4.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,89898,282,-0.3,-0.3,4.62,-2.38,ata,,1.0,,,,,,,,,,,,,,,,,True
1,84848,282,0.0,0.0,4.82,-2.18,ata,,,,,,,,,,,,,,,,,,,True
1,91191,282,15.4,15.4,12.68,9.68,mei,1.0,,1.0,1.0,2.0,,,,,4.0,3.0,,,,,,,,True
1,97546,282,0.0,0.0,1.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,93659,282,0.0,0.0,1.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,93882,282,0.0,0.0,2.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,84926,282,-3.0,-3.0,0.69,-3.31,mei,,,,,,,,,,,2.0,,1.0,,,,,,True
1,98765,282,0.0,0.0,1.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,101715,282,0.0,0.0,1.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,97543,282,0.0,0.0,1.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,97619,282,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,99817,282,-0.1,-0.1,2.69,-1.31,zag,1.0,2.0,,,,,,,,2.0,2.0,,1.0,,,,,,True
1,50294,293,0.0,0.0,10.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,37662,293,6.2,6.2,9.78,1.78,lat,,1.0,1.0,,,,,,,1.0,,,,,,,,,True
1,37604,293,0.0,0.0,7.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,68696,293,0.0,0.0,6.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,101957,282,4.15,4.15,6.3,1.3,tec,,,,,,,,,,,,,,,,,,,True
1,101716,282,0.0,0.0,1.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,38394,293,0.0,0.0,11.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,52950,282,4.1,4.1,12.47,-1.53,gol,,3.0,,,,,,,,,,,,,,3.0,,2.0,True
1,51700,293,13.2,13.2,12.54,7.54,lat,1.0,6.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,True
1,69018,293,0.0,0.0,2.76,-1.24,mei,,,,,,,,,,,,,,,,,,,True
1,69705,293,10.5,10.5,13.43,4.43,mei,3.0,3.0,,,2.0,,1.0,1.0,,,,,,,,,,,True
1,83528,293,0.0,0.0,3.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,69138,293,8.7,8.7,8.75,4.75,ata,,2.0,,,,1.0,1.0,,,1.0,2.0,,,,,,,,True
1,69012,293,-2.3,-2.3,3.24,-3.76,gol,,1.0,,,,,,,,,,,,,,,,1.0,True
1,72372,293,0.0,0.0,2.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,73446,293,9.4,9.4,9.92,4.92,ata,,2.0,,,,,1.0,1.0,,2.0,1.0,,,,,,,,True
1,72391,293,6.77,6.77,8.8,2.8,tec,,,,,,,,,,,,,,,,,,,True
1,71479,293,0.0,0.0,8.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,71043,293,0.0,0.0,2.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,87864,293,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,91687,293,0.0,0.0,3.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,90587,293,0.0,0.0,4.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,90959,293,1.9,1.9,6.13,-0.87,mei,2.0,2.0,,,,,,,,1.0,,,,,,,,,True
1,86766,293,12.7,12.7,12.88,6.88,mei,1.0,1.0,,,,,1.0,,,3.0,,,,,,,,,True
1,90535,293,0.0,0.0,1.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,86143,293,0.0,0.0,5.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,91783,293,0.0,0.0,3.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,92085,293,0.0,0.0,4.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,94068,293,2.9,2.9,6.13,0.13,ata,2.0,1.0,,,,4.0,,1.0,,,1.0,,,,,,,,True
1,91866,293,-3.6,-3.6,0.69,-2.31,zag,1.0,2.0,,,,,,,,,3.0,,1.0,,,,,,True
1,99021,293,0.0,0.0,1.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,98352,293,5.2,5.2,5.65,2.65,mei,6.0,1.0,,,,,,,,2.0,1.0,,,,,,,,True
1,98874,293,0.0,0.0,2.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,95332,293,0.0,0.0,4.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,74061,263,3.1,3.1,11.78,-2.22,gol,,3.0,,,,,,,,,,,,,,2.0,,1.0,True
1,96591,293,0.0,0.0,2.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,95127,293,0.0,0.0,4.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,99460,293,0.0,0.0,1.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,94509,293,5.0,5.0,7.58,1.58,mei,,,1.0,,,,,,,,,,,,,,,,True
1,97879,293,0.0,0.0,2.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,99411,293,0.0,0.0,1.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,101960,293,0.0,0.0,1.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,99832,293,0.0,0.0,1.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,102253,293,0.0,0.0,1.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,99461,293,0.0,0.0,1.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,100459,293,0.0,0.0,1.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,102290,293,0.0,0.0,1.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,102301,293,0.0,0.0,1.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,101686,293,0.0,0.0,1.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,38573,265,0.0,0.0,7.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,37245,265,2.48,2.48,6.53,-0.47,tec,,,,,,,,,,,,,,,,,,,True
1,38001,265,0.0,0.0,3.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,50402,265,0.0,0.0,6.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,101678,293,0.0,0.0,1.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,78407,265,0.2,0.2,2.89,-1.11,zag,,1.0,,,,,,,,1.0,2.0,,,,,,,,True
1,74271,265,0.9,0.9,6.82,-2.18,ata,,2.0,,,,,,1.0,,2.0,2.0,,,,,,,,True
1,77967,265,0.0,0.0,10.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,71162,265,-0.4,-0.4,7.3,-3.7,mei,1.0,3.0,,,,,,,,,,,,,,,,,True
1,74140,265,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,71719,265,2.9,2.9,6.13,0.13,mei,1.0,2.0,,,,,,,,3.0,3.0,,,,,,,,True
1,79042,265,1.4,1.4,6.48,-1.52,zag,1.0,1.0,,,1.0,,,,,1.0,3.0,,,,,,,,True
1,80189,265,0.0,0.0,7.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,80370,265,0.0,0.0,7.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,70934,265,0.0,0.0,4.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,78584,265,-0.8,-0.8,2.89,-2.11,gol,1.0,1.0,,,,,,,,,,,,,,1.0,,2.0,True
1,95126,293,0.0,0.0,2.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,68808,265,7.2,7.2,9.09,3.09,lat,2.0,2.0,,,,1.0,,,,4.0,,,,,,,,,True
1,82455,265,6.7,6.7,17.02,-0.98,mei,4.0,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,True
1,77500,263,0.0,0.0,5.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,85626,265,3.5,3.5,5.86,0.86,lat,1.0,1.0,,,,1.0,,,,2.0,1.0,,,,,,,,True
1,93369,265,0.0,0.0,3.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,68744,264,6.5,6.5,9.99,1.99,ata,3.0,,1.0,,,,,,,,,,,,,,,,True
1,91929,265,0.0,0.0,3.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,82647,265,0.2,0.2,4.96,-2.04,mei,,2.0,,,,1.0,,,,,,,,,,,,,True
1,89273,265,0.0,0.0,4.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,94971,265,0.0,0.0,1.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,84585,265,0.2,0.2,6.34,-2.66,mei,1.0,1.0,,,,,,,,,,,,,,,,,True
1,94980,265,0.0,0.0,2.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,94966,265,0.0,0.0,1.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,100763,276,0.0,0.0,1.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,101531,276,0.0,0.0,1.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,101797,315,0.0,0.0,1.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,38100,292,0.0,0.0,6.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,50408,267,0.0,0.0,6.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,101837,276,0.0,0.0,1.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,52190,264,3.0,3.0,8.96,-1.04,mei,1.0,,,,,,,,,2.0,1.0,,,,,,,,True
1,95464,265,4.3,4.3,5.03,2.03,mei,1.0,,,,,1.0,,,,3.0,3.0,,,,,,,,True
1,39500,292,1.41,1.41,5.79,-1.21,tec,,,,,,,,,,,,,,,,,,,True
1,62129,267,0.6,0.6,4.55,-1.45,mei,,2.0,,,1.0,,,,,,,,,,,,,,True
1,94975,265,1.5,1.5,1.72,0.72,mei,,,,,,,,,,1.0,,,,,,,,,True
1,95849,265,0.0,0.0,1.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,94981,265,0.0,0.0,2.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,38067,264,0.0,0.0,4.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,95738,262,0.0,0.0,4.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,101885,276,0.0,0.0,3.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,62974,267,4.1,4.1,5.58,1.58,zag,1.0,2.0,,,1.0,,,,,2.0,,,,,,,,,True
1,63172,267,3.2,3.2,5.65,0.65,zag,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,True
1,41218,292,0.0,0.0,10.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,96411,265,0.0,0.0,1.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,42234,264,0.7,0.7,9.44,-3.56,gol,,1.0,,,,,,,,,,,,,,1.0,,1.0,True
1,38315,264,0.0,0.0,12.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,99894,265,-0.5,-0.5,1.72,-1.28,ata,2.0,,,,,,,,,,3.0,,,,,,,,True
1,68821,267,1.8,1.8,4.0,0.0,lat,,4.0,,,,,,,,2.0,,,,,,,,,True
1,68910,292,6.7,6.7,10.13,2.13,mei,3.0,2.0,,,,1.0,,,,4.0,2.0,,,,,,,,True
1,70116,292,0.9,0.9,3.38,-0.62,mei,,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,True
1,101757,265,0.0,0.0,1.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,68896,267,0.0,0.0,10.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,42500,264,0.5,0.5,12.06,-4.94,lat,1.0,10.0,,,,,,,,2.0,,,,,,,,,True
1,68938,267,0.0,0.0,8.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,38109,263,0.0,0.0,12.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,50439,264,0.0,0.0,4.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,71724,292,-6.0,-6.0,0.69,-2.31,gol,,,,,,,,,,,,,,,,,,3.0,True
1,69249,267,4.0,4.0,12.4,-1.6,gol,,,,,,,,,,,,,,,,2.0,,1.0,True
1,50856,264,2.8,2.8,8.82,-1.18,zag,1.0,,,,,1.0,,,,1.0,,,,,,,,,True
1,71549,267,0.0,0.0,6.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,73515,292,1.2,1.2,4.96,-1.04,mei,2.0,2.0,,,,1.0,,,,,,,,,,,,,True
1,73540,292,0.0,0.0,7.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,38928,263,0.0,0.0,4.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,73635,267,0.0,0.0,4.13,-1.87,ata,4.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,True
1,51413,264,0.0,0.0,7.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,71844,267,5.7,5.7,7.37,2.37,mei,2.0,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,True
1,52674,263,3.7,3.7,5.3,1.3,lat,3.0,6.0,,,,,,,,3.0,1.0,,,,,,,,True
1,68950,292,0.0,0.0,7.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,78968,292,0.0,0.0,6.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,55348,263,0.0,0.0,4.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,81241,292,0.0,0.0,6.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,77551,292,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,68901,263,0.4,0.4,6.48,-2.52,ata,1.0,3.0,,,,1.0,,,,,,,,,,,,,True
1,68930,263,0.9,0.9,4.75,-1.25,ata,,1.0,,,1.0,,,,,,,,,,,,,,True
1,80944,292,1.6,1.6,7.3,-1.7,mei,1.0,1.0,,,3.0,1.0,,1.0,,,1.0,,1.0,,,,,,True
1,84855,292,7.1,7.1,9.02,3.02,lat,1.0,3.0,,,,,,,,5.0,,,,,,,,,True
1,72168,263,0.0,0.0,10.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,86519,292,-0.1,-0.1,3.38,-1.62,mei,,3.0,,,,1.0,,,,,,,,,,,,,True
1,92197,266,0.0,0.0,3.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,72362,263,2.4,2.4,6.48,-0.52,mei,4.0,4.0,,,,2.0,,,,,,,,,,,,,True
1,87923,292,0.0,0.0,2.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,101422,315,0.0,0.0,1.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,91664,292,0.0,0.0,3.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,87742,292,0.0,0.0,4.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,73936,267,2.1,2.1,6.27,-0.73,mei,,3.0,,,,,,,,2.0,,,,,,,,,True
1,61149,285,0.0,0.0,8.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,94147,292,0.0,0.0,2.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,94445,292,0.0,0.0,4.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,102299,292,0.0,0.0,1.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,73721,263,0.2,0.2,4.27,-1.73,mei,1.0,1.0,,,,,,,,,,,,,,,,,True
1,91001,292,0.0,0.0,3.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,37645,267,0.0,0.0,2.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,95539,292,0.0,0.0,3.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,98034,292,0.0,0.0,1.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,37674,267,12.6,12.6,13.5,6.5,mei,3.0,1.0,,,2.0,,1.0,2.0,,2.0,2.0,,,,,,,,True
1,95180,292,0.0,0.0,2.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,97867,292,-1.5,-1.5,3.1,-2.9,zag,,,,,,,,,,1.0,2.0,,1.0,,,,,,True
1,95843,292,1.9,1.9,6.82,-1.18,lat,2.0,2.0,,,,,,,,1.0,,,,,,,,,True
1,49674,267,0.0,0.0,5.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,68784,264,0.0,0.0,7.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,70874,287,6.4,6.4,7.85,2.85,ata,1.0,5.0,1.0,1.0,,3.0,,,,,2.0,,1.0,,,,,,True
1,68918,264,0.0,0.0,1.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,80196,267,12.8,12.8,14.33,6.33,lat,2.0,5.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,True
1,81223,267,0.0,0.0,7.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,81684,267,-2.5,-2.5,3.1,-3.9,ata,1.0,,,,,,,,,,2.0,,1.0,,,,,,True
1,70696,264,4.19,4.19,12.53,-1.47,tec,,,,,,,,,,,,,,,,,,,True
1,69047,264,0.0,0.0,3.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,68954,264,0.0,0.0,6.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,83189,267,1.1,1.1,5.58,-1.42,ata,1.0,2.0,,,1.0,,,1.0,,1.0,2.0,,,,,,,,True
1,84893,267,2.8,2.8,6.75,-0.25,lat,1.0,3.0,,,1.0,,,,,3.0,1.0,,1.0,,,,,,True
1,83626,267,0.0,0.0,2.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,88933,267,0.0,0.0,4.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,80573,267,0.0,0.0,4.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,78605,264,0.0,0.0,11.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,70666,264,0.0,0.0,7.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,73281,264,-1.0,-1.0,6.2,-3.8,mei,,1.0,,,,1.0,,,,,3.0,,,,,,,,True
1,80286,264,0.0,0.0,2.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,92057,267,0.0,0.0,3.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,93787,267,0.0,0.0,4.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,88323,264,5.8,5.8,10.2,1.2,ata,1.0,6.0,1.0,,,2.0,,,,1.0,2.0,,,,,,,,True
1,83817,264,3.6,3.6,8.68,-0.32,ata,2.0,4.0,,,,1.0,,,,3.0,3.0,,,,,,,,True
1,89150,263,0.0,0.0,3.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,99588,267,0.0,0.0,4.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,93789,267,0.0,0.0,3.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,87225,264,0.0,0.0,6.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,86764,264,1.5,1.5,6.54,-1.46,lat,1.0,,,,,,,,,1.0,1.0,,,,,,,,True
1,95780,267,4.62,4.62,10.07,0.07,tec,,,,,,,,,,,,,,,,,,,True
1,93788,267,2.5,2.5,7.92,-1.08,mei,1.0,3.0,,,,3.0,,,,2.0,1.0,,1.0,,,,,,True
1,93785,267,0.0,0.0,3.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,99818,267,0.0,0.0,8.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,87887,264,7.2,7.2,17.36,-0.64,zag,1.0,1.0,,,,,,,,5.0,1.0,,,,,,,,True
1,101718,267,0.0,0.0,1.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,91808,264,0.0,0.0,2.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,99881,267,0.0,0.0,5.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,91519,264,0.0,0.0,4.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,99615,267,0.0,0.0,3.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,93108,264,-0.1,-0.1,3.38,-1.62,mei,,3.0,,,,1.0,,,,,,,,,,,,,True
1,94765,264,0.0,0.0,4.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,94154,264,-0.3,-0.3,4.62,-2.38,mei,,1.0,,,,,,,,,,,,,,,,,True
1,101721,267,0.0,0.0,1.0,0.0,gol,,,,,,,,,,,,,,,,,,,False
1,38530,287,0.0,0.0,5.0,0.0,mei,,,,,,,,,,,,,,,,,,,False
1,50362,287,0.0,0.0,7.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,95820,264,0.0,0.0,2.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,101719,267,0.0,0.0,1.0,0.0,zag,,,,,,,,,,,,,,,,,,,False
1,100430,264,0.0,0.0,4.0,0.0,ata,,,,,,,,,,,,,,,,,,,False
1,51792,287,-1.5,-1.5,4.48,-3.52,zag,,,,,,,,,,,3.0,,,,,,,,True
1,51779,287,2.9,2.9,5.44,0.44,lat,,3.0,,,,1.0,,,,2.0,,,,,,,,,True
1,97315,264,0.0,0.0,2.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,94968,264,0.0,0.0,7.0,0.0,lat,,,,,,,,,,,,,,,,,,,False
1,98706,264,-0.6,-0.6,3.72,-2.28,mei,1.0,2.0,,,,,,,,,1.0,,,,,,,,True
