team,round,result_match,championship_score,home_team,goals_conceded,goals_scored,ag_scored,ag_conceded,wcg,clube_nome
265.0,30,3,37,0,34.0,25.0,0.8333333333333334,1.1333333333333333,10.0,Bahia
266.0,30,3,40,1,35.0,28.0,0.9333333333333333,1.1666666666666667,11.0,Fluminense
262.0,30,3,59,0,22.0,38.0,1.2666666666666666,0.7333333333333333,15.0,Flamengo
354.0,30,0,32,0,28.0,17.0,0.5666666666666667,0.9333333333333333,10.0,Ceará-SC
292.0,30,3,30,1,47.0,19.0,0.6333333333333333,1.5666666666666667,6.0,Sport
275.0,30,3,62,1,19.0,46.0,1.5333333333333334,0.6333333333333333,16.0,Palmeiras
284.0,30,1,52,0,19.0,35.0,1.1666666666666667,0.6333333333333333,17.0,Grêmio
283.0,31,3,43,1,26.0,27.0,0.8709677419354839,0.8387096774193549,10.0,Cruzeiro
293.0,31,3,43,1,28.0,37.0,1.1935483870967742,0.9032258064516129,13.0,Atlético-PR
327.0,31,0,34,0,36.0,22.0,0.7096774193548387,1.1612903225806452,10.0,América-MG
287.0,31,0,33,1,52.0,24.0,0.7741935483870968,1.6774193548387097,9.0,Vitória
267.0,31,1,35,1,41.0,31.0,1.0,1.3225806451612903,4.0,Vasco
263.0,31,0,35,0,42.0,28.0,0.9032258064516129,1.3548387096774193,7.0,Botafogo
276.0,31,3,56,0,27.0,40.0,1.2903225806451613,0.8709677419354839,13.0,São Paulo
277.0,31,3,46,1,26.0,34.0,1.096774193548387,0.8387096774193549,14.0,Santos
264.0,31,3,39,1,30.0,25.0,0.8064516129032258,0.967741935483871,10.0,Corinthians
285.0,31,1,58,0,23.0,41.0,1.3225806451612903,0.7419354838709677,14.0,Internacional
282.0,31,0,46,0,37.0,38.0,1.2258064516129032,1.1935483870967742,8.0,Atlético-MG
217.0,31,0,17,0,50.0,11.0,0.3548387096774194,1.6129032258064515,4.0,Paraná
315.0,31,3,34,1,44.0,23.0,0.7419354838709677,1.4193548387096775,7.0,Chapecoense
265.0,31,0,37,0,36.0,26.0,0.8387096774193549,1.1612903225806452,10.0,Bahia
266.0,31,0,40,0,38.0,28.0,0.9032258064516129,1.2258064516129032,11.0,Fluminense
262.0,31,1,60,1,23.0,39.0,1.2580645161290323,0.7419354838709677,15.0,Flamengo
354.0,31,3,35,1,29.0,19.0,0.6129032258064516,0.9354838709677419,10.0,Ceará-SC
292.0,31,3,33,0,50.0,23.0,0.7419354838709677,1.6129032258064515,6.0,Sport
275.0,31,1,63,0,20.0,47.0,1.5161290322580645,0.6451612903225806,16.0,Palmeiras
284.0,31,0,52,1,23.0,38.0,1.2258064516129032,0.7419354838709677,17.0,Grêmio
283.0,32,3,46,0,27.0,29.0,0.90625,0.84375,10.0,Cruzeiro
293.0,32,0,43,0,30.0,38.0,1.1875,0.9375,13.0,Atlético-PR
327.0,32,0,34,1,38.0,23.0,0.71875,1.1875,10.0,América-MG
287.0,32,1,34,0,53.0,25.0,0.78125,1.65625,9.0,Vitória
267.0,32,3,38,0,41.0,32.0,1.0,1.28125,5.0,Vasco
263.0,32,3,38,1,42.0,29.0,0.90625,1.3125,8.0,Botafogo
276.0,32,1,57,1,29.0,42.0,1.3125,0.90625,13.0,São Paulo
277.0,32,0,46,0,29.0,36.0,1.125,0.90625,14.0,Santos
264.0,32,0,39,0,31.0,25.0,0.78125,0.96875,10.0,Corinthians
285.0,32,3,61,1,24.0,43.0,1.34375,0.75,14.0,Internacional
282.0,32,0,46,1,38.0,38.0,1.1875,1.1875,8.0,Atlético-MG
217.0,32,1,18,1,51.0,12.0,0.375,1.59375,4.0,Paraná
315.0,32,0,34,0,45.0,23.0,0.71875,1.40625,7.0,Chapecoense
265.0,32,3,40,1,36.0,27.0,0.84375,1.125,11.0,Bahia
266.0,32,0,40,1,39.0,28.0,0.875,1.21875,11.0,Fluminense
262.0,32,1,61,0,25.0,41.0,1.28125,0.78125,15.0,Flamengo
354.0,32,0,35,0,30.0,19.0,0.59375,0.9375,10.0,Ceará-SC
292.0,32,3,36,1,50.0,24.0,0.75,1.5625,7.0,Sport
275.0,32,3,66,1,22.0,50.0,1.5625,0.6875,16.0,Palmeiras
284.0,32,3,55,0,23.0,39.0,1.21875,0.71875,18.0,Grêmio
283.0,33,0,46,0,29.0,29.0,0.8787878787878788,0.8787878787878788,10.0,Cruzeiro
293.0,33,3,46,1,30.0,40.0,1.2121212121212122,0.9090909090909091,14.0,Atlético-PR
327.0,33,1,35,1,39.0,23.0,0.696969696969697,1.1818181818181819,10.0,América-MG
287.0,33,1,35,1,55.0,27.0,0.8181818181818182,1.6666666666666667,9.0,Vitória
267.0,33,0,38,0,43.0,33.0,1.0,1.303030303030303,5.0,Vasco
263.0,33,0,38,1,43.0,31.0,0.9393939393939394,1.303030303030303,8.0,Botafogo
276.0,33,1,58,0,30.0,43.0,1.303030303030303,0.9090909090909091,13.0,São Paulo
277.0,33,0,46,1,30.0,36.0,1.0909090909090908,0.9090909090909091,14.0,Santos
264.0,33,1,40,1,32.0,26.0,0.7878787878787878,0.9696969696969697,10.0,Corinthians
285.0,33,1,62,0,25.0,44.0,1.3333333333333333,0.7575757575757576,14.0,Internacional
282.0,33,1,47,1,39.0,39.0,1.1818181818181819,1.1818181818181819,8.0,Atlético-MG
217.0,33,1,19,0,51.0,13.0,0.3939393939393939,1.5454545454545454,5.0,Paraná
315.0,33,3,37,0,45.0,24.0,0.7272727272727273,1.3636363636363635,8.0,Chapecoense
265.0,33,1,41,0,38.0,29.0,0.8787878787878788,1.1515151515151516,11.0,Bahia
266.0,33,1,41,1,39.0,28.0,0.8484848484848485,1.1818181818181819,12.0,Fluminense
262.0,33,3,64,0,27.0,42.0,1.2727272727272727,0.8181818181818182,15.0,Flamengo
354.0,33,1,36,1,31.0,20.0,0.6060606060606061,0.9393939393939394,10.0,Ceará-SC
292.0,33,1,37,0,50.0,24.0,0.7272727272727273,1.5151515151515151,8.0,Sport
275.0,33,1,67,0,23.0,51.0,1.5454545454545454,0.696969696969697,16.0,Palmeiras
284.0,33,3,58,1,24.0,41.0,1.2424242424242424,0.7272727272727273,18.0,Grêmio
283.0,34,3,49,1,29.0,30.0,0.8823529411764706,0.8529411764705882,11.0,Cruzeiro
293.0,34,1,47,0,31.0,41.0,1.2058823529411764,0.9117647058823529,14.0,Atlético-PR
327.0,34,0,35,0,41.0,23.0,0.6764705882352942,1.2058823529411764,10.0,América-MG
287.0,34,1,36,0,55.0,27.0,0.7941176470588235,1.6176470588235294,10.0,Vitória
267.0,34,1,39,1,44.0,34.0,1.0,1.2941176470588236,5.0,Vasco
263.0,34,3,41,0,43.0,32.0,0.9411764705882353,1.2647058823529411,9.0,Botafogo
276.0,34,1,59,1,31.0,43.0,1.2647058823529411,0.9117647058823529,13.0,São Paulo
277.0,34,0,46,0,31.0,36.0,1.0588235294117647,0.9117647058823529,14.0,Santos
264.0,34,0,40,0,33.0,26.0,0.7647058823529411,0.9705882352941176,10.0,Corinthians
285.0,34,3,65,1,25.0,46.0,1.3529411764705883,0.7352941176470589,15.0,Internacional
282.0,34,3,50,0,39.0,40.0,1.1764705882352942,1.1470588235294117,9.0,Atlético-MG
217.0,34,0,19,1,52.0,13.0,0.38235294117647056,1.5294117647058822,5.0,Paraná
315.0,34,0,37,1,46.0,24.0,0.7058823529411765,1.3529411764705883,8.0,Chapecoense
265.0,34,3,44,1,39.0,31.0,0.9117647058823529,1.1470588235294117,11.0,Bahia
266.0,34,0,41,0,42.0,28.0,0.8235294117647058,1.2352941176470589,12.0,Fluminense
262.0,34,3,67,1,27.0,43.0,1.2647058823529411,0.7941176470588235,16.0,Flamengo
354.0,34,0,36,0,33.0,21.0,0.6176470588235294,0.9705882352941176,10.0,Ceará-SC
292.0,34,1,38,1,50.0,24.0,0.7058823529411765,1.4705882352941178,9.0,Sport
275.0,34,3,70,1,23.0,54.0,1.588235294117647,0.6764705882352942,17.0,Palmeiras
284.0,34,1,59,0,25.0,42.0,1.2352941176470589,0.7352941176470589,18.0,Grêmio
283.0,35,0,49,0,30.0,30.0,0.8571428571428571,0.8571428571428571,11.0,Cruzeiro
293.0,35,3,50,0,32.0,42.0,1.2,0.9142857142857143,14.0,Atlético-PR
327.0,35,3,38,1,42.0,25.0,0.7142857142857143,1.2,10.0,América-MG
287.0,35,0,36,1,57.0,28.0,0.8,1.6285714285714286,10.0,Vitória
267.0,35,0,39,0,45.0,34.0,0.9714285714285714,1.2857142857142858,5.0,Vasco
263.0,35,3,44,1,43.0,33.0,0.9428571428571428,1.2285714285714286,10.0,Botafogo
276.0,35,3,62,1,31.0,44.0,1.2571428571428571,0.8857142857142857,14.0,São Paulo
277.0,35,0,46,0,33.0,37.0,1.0571428571428572,0.9428571428571428,14.0,Santos
264.0,35,3,43,1,33.0,27.0,0.7714285714285715,0.9428571428571428,11.0,Corinthians
